# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
2416 8.7848271764593733e+00 -8.0500736631204166e+00 -4.5489290210818106e-01 -6.7894774998171714e-01 -2.4829792436426263e+00 3.5138969351785543e-01
2417 8.8136041945213197e+00 -8.0262884469382136e+00 -4.4956475546283386e-01 -6.7805098098375582e-01 -2.4529010229406372e+00 3.4440752573584388e-01
2418 8.8451238461920063e+00 -8.0007470361892530e+00 -4.4218489649188553e-01 -6.7696087210433065e-01 -2.3991872233952503e+00 3.3684560047328804e-01
2419 8.8773461941442804e+00 -7.9732045481502105e+00 -4.3396479083611161e-01 -6.7568782626229307e-01 -2.3151398856000425e+00 3.2893161742810462e-01
2420 8.9081265034601707e+00 -7.9436713823569232e+00 -4.2720665859159623e-01 -6.7426464407661346e-01 -2.1958126758511853e+00 3.2093666769642226e-01
2421 8.9353641153623951e+00 -7.9124161799187176e+00 -4.2496312373309247e-01 -6.7274752159533657e-01 -2.0393123572053162e+00 3.1315663145509531e-01
2422 8.9571480398086365e+00 -7.8799435479309903e+00 -4.3038320518295392e-01 -6.7121319601558882e-01 -1.8475548863882574e+00 3.0589185819556569e-01
2423 8.9718887320619789e+00 -7.8469484629691779e+00 -4.4597580816351090e-01 -6.6975215297246371e-01 -1.6261128476373059e+00 2.9942658510360437e-01
2424 8.9784265586264933e+00 -7.8142513401389770e+00 -4.7302786914143569e-01 -6.6845863272910422e-01 -1.3832294488163741e+00 2.9400936401011835e-01
2425 8.9761092054700189e+00 -7.7827194923683027e+00 -5.1130222447501661e-01 -6.6741888320785880e-01 -1.1284552153923144e+00 2.8983553495126402e-01
2426 8.9648326024587828e+00 -7.7531819607515313e+00 -5.5901660398401998e-01 -6.6669955913887369e-01 -8.7143614872360287e-01 2.8703258180835184e-01
2427 8.9450426550825171e+00 -7.7263453625989049e+00 -6.1305679110937839e-01 -6.6633826749091696e-01 -6.2116460821255182e-01 2.8564908685330559e-01
2428 8.9176979807507895e+00 -7.7027184198123999e+00 -6.6939751841594786e-01 -6.6633797561520824e-01 -3.8567867967332420e-01 2.8564797552664600e-01
2429 8.8841967213305129e+00 -7.6825521903744214e+00 -7.2371682622315570e-01 -6.6666635334409585e-01 -1.7195292274347129e-01 2.8690476410464566e-01
2430 8.8462731286147687e+00 -7.6658017785251618e+00 -7.7213178447186570e-01 -6.6726020164343725e-01 1.4323847643316994e-02 2.8921149736818347e-01
2431 8.8058717975727117e+00 -7.6521135436723471e+00 -8.1188042504908131e-01 -6.6803409165027072e-01 1.6922974925495576e-01 2.9228688014170318e-01
2432 8.7650089912580924e+00 -7.6408397060368261e+00 -8.4172780832821736e-01 -6.6889143300764242e-01 2.9122695218290895e-01 2.9579268514575391e-01
2433 8.7256313464696511e+00 -7.6310799316847238e+00 -8.6196428338800180e-01 -6.6973567218038921e-01 3.8157961941970320e-01 2.9935585847236562e-01
2434 8.6894823122002176e+00 -7.6217471615301067e+00 -8.7404683301774933e-01 -6.7047939653846522e-01 4.4423501481782612e-01 3.0259494574780993e-01
2435 8.6579859555682734e+00 -7.6116528206524228e+00 -8.8005861724103429e-01 -6.7104983641430838e-01 4.8506771712276808e-01 3.0514871388579512e-01
2436 8.6321563342332546e+00 -7.5996047846466928e+00 -8.8213666075916120e-01 -6.7139043929137654e-01 5.1072885147548763e-01 3.0670435161716708e-01
2437 8.6125385969840842e+00 -7.5845102390742367e+00 -8.8192781964955169e-01 -6.7145946358910213e-01 5.2755909430033676e-01 3.0702253853990336e-01
2438 8.5991854973829458e+00 -7.5654749558939880e+00 -8.8011407500325844e-01 -6.7122745834676334e-01 5.4096047851182127e-01 3.0595699728594394e-01
2439 8.5916702836678382e+00 -7.5418905864168817e+00 -8.7610041458283461e-01 -6.7067572005848408e-01 5.5532394865620482e-01 3.0346678663228199e-01
2440 8.5891341733390121e+00 -7.5135023378920813e+00 -8.6797932955826573e-01 -6.6979725889985564e-01 5.7427164670722253e-01 2.9962039224124210e-01
2441 8.5903640452852112e+00 -7.4804508082173840e+00 -8.5282307514013511e-01 -6.6860066032433874e-01 6.0078915709874792e-01 2.9459147436789290e-01
2442 8.5938937822447183e+00 -7.4432836959490301e+00 -8.2724722420664487e-01 -6.6711589680951566e-01 6.3692168091535506e-01 2.8864684340712932e-01
2443 8.5981210369400376e+00 -7.4029354317703895e+00 -7.8809772424618030e-01 -6.6540008177982779e-01 6.8309579066458526e-01 2.8212781617611848e-01
2444 8.6014301976196847e+00 -7.3606753109644272e+00 -7.3306713255279754e-01 -6.6354071079110666e-01 7.3756084919221943e-01 2.7542654568052516e-01
2445 8.6023120612616317e+00 -7.3180272437178004e+00 -6.6104984112165288e-01 -6.6165424376726034e-01 7.9651312815955089e-01 2.6895919946786506e-01
2446 8.5994711957496079e+00 -7.2766665780469975e+00 -5.7211725070069164e-01 -6.5987885743409691e-01 8.5503334796788888e-01 2.6313796538734274e-01
2447 8.5919131381649034e+00 -7.2383013990687068e+00 -4.6714074145855972e-01 -6.5836157154572916e-01 9.0839453850717411e-01 2.5834378234831895e-01
2448 8.5790053332943028e+00 -7.2045471072946601e+00 -3.4726276917607485e-01 -6.5724137173752295e-01 9.5306853609169162e-01 2.5490145991635044e-01
2449 8.5605079175137675e+00 -7.1768038085181471e+00 -2.1351650741646688e-01 -6.5663107178299496e-01 9.8701464187091981e-01 2.5305853988557275e-01
2450 8.5365729180004344e+00 -7.1561460412675082e+00 -6.6850992154551883e-02 -6.5660121836955154e-01 1.0093227310210970e+00 2.5296895967180860e-01
2451 8.5077129666367100e+00 -7.1432336148197706e+00 9.1363036322206395e-02 -6.5716920475266771e-01 1.0196483732994588e+00 2.5468237051688208e-01
2452 8.4747430201099281e+00 -7.1382508802711522e+00 2.5852030527511866e-01 -6.5829592321210006e-01 1.0179140656900383e+00 2.5813984536066503e-01
2453 8.4387006439975814e+00 -7.1408797134574105e+00 4.3004878417399939e-01 -6.5989088329722423e-01 1.0044856787044600e+00 2.6317660315155383e-01
2454 8.4007519986966557e+00 -7.1503090035852193e+00 5.9922035779776295e-01 -6.6182501886026446e-01 9.8065792964659060e-01 2.6953214679142512e-01
2455 8.3620916393141176e+00 -7.1652807033551991e+00 7.5782763296233746e-01 -6.6394877817145181e-01 9.4902707752343762e-01 2.7686774285812632e-01
2456 8.3238445404784169e+00 -7.1841697148171013e+00 8.9770138032319913e-01 -6.6611195986642036e-01 9.1334918193867975e-01 2.8479043630883499e-01
2457 8.2869783659929634e+00 -7.2050922752184086e+00 1.0126120273099668e+00 -6.6818147044000775e-01 8.7778414823481821e-01 2.9288190518282697e-01
2458 8.2522329637086802e+00 -7.2260352722482475e+00 1.0998157888622555e+00 -6.7005386698602953e-01 8.4583737512041679e-01 3.0072965101648552e-01
2459 8.2200724713798330e+00 -7.2449972344499249e+00 1.1605819601930065e+00 -6.7166103444974923e-01 8.1954179218922829e-01 3.0795755149319870e-01
2460 8.1906634071364959e+00 -7.2601307449208230e+00 1.1994887668288050e+00 -6.7296917458864403e-01 7.9925598165360601e-01 3.1425284322147401e-01
2461 8.1638798587753918e+00 -7.2698757973626646e+00 1.2228497746175144e+00 -6.7397288191821203e-01 7.8398643482119257e-01 3.1938715155159014e-01
2462 8.1393345682017557e+00 -7.2730741768698755e+00 1.2369731060277966e+00 -6.7468698102193270e-01 7.7178291302768576e-01 3.2323006831634965e-01
2463 8.1164325231053702e+00 -7.2690562663291400e+00 1.2468906715577244e+00 -6.7513880286611871e-01 7.5982446827802186e-01 3.2575474052629622e-01
2464 8.0944417969380797e+00 -7.2576936573218882e+00 1.2558519613649157e+00 -6.7536280204215238e-01 7.4419318143995505e-01 3.2703574697595988e-01
2465 8.0725749730888356e+00 -7.2394134350953419e+00 1.2655033979216361e+00 -6.7539820662227412e-01 7.1965887124976291e-01 3.2724008928174581e-01
2466 8.0500736631204166e+00 -7.2151728235406267e+00 1.2764390342054002e+00 -6.7528916882772705e-01 6.7985592386755178e-01 3.2661241573854366e-01
2467 8.0262884469382136e+00 -7.1863958054786803e+00 1.2887824534104735e+00 -6.7508600581656730e-01 6.1804131382815752e-01 3.2545571640543830e-01
2468 8.0007470361892530e+00 -7.1548761538079937e+00 1.3026242826995955e+00 -6.7484579551508184e-01 5.2830562861298092e-01 3.2410877827617207e-01
2469 7.9732045481502105e+00 -7.1226538058557205e+00 1.3183414112674761e+00 -6.7463086105066727e-01 4.0683390357267840e-01 3.2292174187286032e-01
2470 7.9436713823569232e+00 -7.0918734965398293e+00 1.3368671233202571e+00 -6.7450442545662437e-01 2.5274193615045870e-01 3.2223117980777544e-01
2471 7.9124161799187167e+00 -7.0646358846376049e+00 1.3598569449308970e+00 -6.7452372184870624e-01 6.8197353227745089e-02 3.2233621041889715e-01
2472 7.8799435479309903e+00 -7.0428519601913635e+00 1.3895947969461078e+00 -6.7473182054250536e-01 -1.4213496050423771e-01 3.2347723192238026e-01
2473 7.8469484629691779e+00 -7.0281112679380202e+00 1.4285444924857171e+00 -6.7515010131888498e-01 -3.7199849854777300e-01 3.2581887317051689e-01
2474 7.8142513401389762e+00 -7.0215734413735076e+00 1.4786152526247416e+00 -6.7577343915277366e-01 -6.1438821730155890e-01 3.2943865898568819e-01
2475 7.7827194923683027e+00 -7.0238907945299811e+00 1.5403490469693841e+00 -6.7656969701971736e-01 -8.6204874642906781e-01 3.3432262784616201e-01
2476 7.7531819607515313e+00 -7.0351673975412163e+00 1.6122953967117539e+00 -6.7748411672671260e-01 -1.1076010018040459e+00 3.4036866731778392e-01
2477 7.7263453625989049e+00 -7.0549573449174829e+00 1.6908252996393507e+00 -6.7844793358827682e-01 -1.3435085587023325e+00 3.4739762848970490e-01
2478 7.7027184198124008e+00 -7.0823020192492097e+00 1.7705521391900185e+00 -6.7938939681906652e-01 -1.5622003071935728e+00 3.5517139305154849e-01
2479 7.6825521903744214e+00 -7.1158032786694871e+00 1.8453512758819719e+00 -6.8024473263569207e-01 -1.7565843236519934e+00 3.6341613414748430e-01
2480 7.6658017785251618e+00 -7.1537268713852304e+00 1.9097183034221790e+00 -6.8096666522646720e-01 -1.9209471717538293e+00 3.7184824403870215e-01
2481 7.6521135436723471e+00 -7.1941282024272875e+00 1.9599958332106546e+00 -6.8152887907051385e-01 -2.0519538565376587e+00 3.8020000931886477e-01
2482 7.6408397060368261e+00 -7.2349910087419076e+00 1.9950024042541141e+00 -6.8192597944444777e-01 -2.1493220224515439e+00 3.8824222182180296e-01
2483 7.6310799316847238e+00 -7.2743686535303489e+00 2.0158808826620542e+00 -6.8216967006049489e-01 -2.2158532982886414e+00 3.9580149579267215e-01
2484 7.6217471615301067e+00 -7.3105176877997833e+00 2.0253715928089870e+00 -6.8228264800478045e-01 -2.2567925681051051e+00 4.0277095225127341e-01
2485 7.6116528206524228e+00 -7.3420140444317266e+00 2.0268877846462843e+00 -6.8229193516600473e-01 -2.2787222273700842e+00 4.0911389118071434e-01
2486 7.5996047846466928e+00 -7.3678436657667454e+00 2.0236061070762816e+00 -6.8222306898980578e-01 -2.2882312358713870e+00 4.1486088632569312e-01
2487 7.5845102390742367e+00 -7.3874614030159149e+00 2.0175459851942739e+00 -6.8209597548231538e-01 -2.2905353913406987e+00 4.2010128432399629e-01
2488 7.5654749558939880e+00 -7.4008145026170542e+00 2.0086266413704967e+00 -6.8192270637378827e-01 -2.2882536611229694e+00 4.2497035847984982e-01
2489 7.5418905864168817e+00 -7.4083297163321626e+00 1.9939250510830082e+00 -6.8170675021480887e-01 -2.2806391516556577e+00 4.2963342839888324e-01
2490 7.5135023378920813e+00 -7.4108658266609870e+00 1.9675124420353940e+00 -6.8144342634400901e-01 -2.2635404607883305e+00 4.3426821371012392e-01
2491 7.4804508082173840e+00 -7.4096359547147888e+00 1.9211467934711446e+00 -6.8112093149718189e-01 -2.2301718124450054e+00 4.3904663626223434e-01
2492 7.4432836959490309e+00 -7.4061062177552826e+00 1.8458052394262325e+00 -6.8072183758189109e-01 -2.1725310863405785e+00 4.4411727604944745e-01
2493 7.4029354317703895e+00 -7.4018789630599633e+00 1.7337001741125377e+00 -6.8022509858821356e-01 -2.0831710895039430e+00 4.4958972957897070e-01
2494 7.3606753109644263e+00 -7.3985698023803144e+00 1.5801714440836923e+00 -6.7960877609582204e-01 -1.9569954801729263e+00 4.5552217688398616e-01
2495 7.3180272437178013e+00 -7.3976879387383683e+00 1.3848080286730837e+00 -6.7885363679510979e-01 -1.7927077461591034e+00 4.6191345945964818e-01
2496 7.2766665780469975e+00 -7.4005288042503921e+00 1.1514069572106305e+00 -6.7794748807432281e-01 -1.5935032105584221e+00 4.6870081286530607e-01
2497 7.2383013990687068e+00 -7.4080868618350957e+00 8.8686147775307700e-01 -6.7688967510962128e-01 -1.3667306104717905e+00 4.7576400495704879e-01
2498 7.2045471072946610e+00 -7.4209946667056972e+00 5.9953871872420217e-01 -6.7569473579121919e-01 -1.1226138847963183e+00 4.8293597785807857e-01
2499 7.1768038085181471e+00 -7.4394920824862334e+00 2.9788012025705557e-01 -6.7439401410248412e-01 -8.7250184755303550e-01 4.9001924196350677e-01
2500 7.1561460412675082e+00 -7.4634270819995647e+00 -1.0258429205230218e-02 -6.7303423863343292e-01 -6.2723731634639002e-01 4.9680638313808184e-01
2501 7.1432336148197706e+00 -7.4922870333632892e+00 -3.1746452765007016e-01 -6.7167270816805813e-01 -3.9605194026549057e-01 5.0310233826806194e-01
2502 7.1382508802711522e+00 -7.5252569798900728e+00 -6.1619338944263724e-01 -6.7036962673993372e-01 -1.8606356930366377e-01 5.0874576886478684e-01
2503 7.1408797134574105e+00 -7.5612993560024186e+00 -8.9832918850505761e-01 -6.6917898514701235e-01 -2.1943206750220899e-03 5.1362701368133590e-01
2504 7.1503090035852193e+00 -7.5992480013033443e+00 -1.1553634791935787e+00 -6.6813986698680161e-01 1.5274445341380369e-01 5.1770067858458146e-01
2505 7.1652807033551991e+00 -7.6379083606858833e+00 -1.3793421856960506e+00 -6.6726997255803411e-01 2.7795586717224519e-01 5.2099175153626009e-01
2506 7.1841697148171013e+00 -7.6761554595215840e+00 -1.5643140691746598e+00 -6.6656253577002500e-01 3.7454331654711182e-01 5.2359499354527683e-01
2507 7.2050922752184086e+00 -7.7130216340070366e+00 -1.7077053974822312e+00 -6.6598689323195859e-01 4.4527389954189583e-01 5.2566807467275944e-01
2508 7.2260352722482475e+00 -7.7477670362913198e+00 -1.8110192084919454e+00 -6.6549207807102984e-01 4.9415021500992862e-01 5.2741941030075412e-01
2509 7.2449972344499249e+00 -7.7799275286201670e+00 -1.8795332879801827e+00 -6.6501223582276026e-01 5.2583992562432069e-01 5.2909191023072655e-01
2510 7.2601307449208230e+00 -7.8093365928635041e+00 -1.9210768228155284e+00 -6.6447253825189700e-01 5.4508865894468328e-01 5.3094394176296900e-01
2511 7.2698757973626646e+00 -7.8361201412246073e+00 -1.9442748504623151e+00 -6.6379458184899054e-01 5.5621722945516849e-01 5.3322880483974755e-01
2512 7.2730741768698755e+00 -7.8606654317982443e+00 -1.9567641499413786e+00 -6.6290085124590026e-01 5.6274847560051000e-01 5.3617398995417054e-01
2513 7.2690562663291409e+00 -7.8835674768946298e+00 -1.9638382371530110e+00 -6.6171848801349642e-01 5.6719240675562643e-01 5.3996148304980895e-01
2514 7.2576936573218882e+00 -7.9055582030619194e+00 -1.9678150195872091e+00 -6.6018311110521677e-01 5.7100523376628853e-01 5.4471041349897487e-01
2515 7.2394134350953419e+00 -7.9274250269111644e+00 -1.9681650299771412e+00 -6.5824360743412924e-01 5.7467030779737949e-01 5.5046339527751775e-01
2516 7.2151728235406267e+00 -7.9499263368795834e+00 -1.9621768205713226e+00 -6.5586854860334187e-01 5.7776149900772156e-01 5.5717793259654691e-01
2517 7.1863958054786803e+00 -7.9737115530617855e+00 -1.9458247626440937e+00 -6.5305420105384093e-01 5.7885709788113870e-01 5.6472415920816788e-01
2518 7.1548761538079946e+00 -7.9992529638107461e+00 -1.9146341570810996e+00 -6.4983312500432799e-01 5.7534797660472092e-01 5.7288985286399330e-01
2519 7.1226538058557205e+00 -8.0267954518497895e+00 -1.8645623711310804e+00 -6.4628138264868773e-01 5.6341069607670236e-01 5.8139304423037819e-01
2520 7.0918734965398293e+00 -8.0563286176430768e+00 -1.7929403256957315e+00 -6.4252176817366158e-01 5.3842842399431201e-01 5.8990164454436189e-01
2521 7.0646358846376049e+00 -8.0875838200812833e+00 -1.6992922428303834e+00 -6.3872057962076878e-01 4.9584567336374946e-01 5.9805849718266701e-01
2522 7.0428519601913635e+00 -8.1200564520690097e+00 -1.5856744792564976e+00 -6.3507644764902582e-01 4.3210175125028377e-01 6.0550937233927982e-01
2523 7.0281112679380211e+00 -8.1530515370308212e+00 -1.4563088672220079e+00 -6.3180148520620716e-01 3.4523850118969412e-01 6.1193094798195691e-01
2524 7.0215734413735076e+00 -8.1857486598610230e+00 -1.3166391679090372e+00 -6.2909706619361938e-01 2.3505110553771497e-01 6.1705592194399739e-01
2525 7.0238907945299811e+00 -8.2172805076316973e+00 -1.1722220867095912e+00 -6.2712823242107985e-01 1.0298167069297959e-01 6.2069304076828502e-01
2526 7.0351673975412163e+00 -8.2468180392484687e+00 -1.0278984295330520e+00 -6.2600147741429824e-01 -4.7930384508157967e-02 6.2274076850504456e-01
2527 7.0549573449174829e+00 -8.2736546374010960e+00 -8.8750064387281780e-01 -6.2575017414264966e-01 -2.1289839998823964e-01 6.2319422194168284e-01
2528 7.0823020192492105e+00 -8.2972815801875992e+00 -7.5407256570442549e-01 -6.2633032548462586e-01 -3.8520674964043372e-01 6.2214561078633146e-01
2529 7.1158032786694871e+00 -8.3174478096255786e+00 -6.3033597716509815e-01 -6.2762709474217093e-01 -5.5638029622907537e-01 6.1977867271851195e-01
2530 7.1537268713852304e+00 -8.3341982214748391e+00 -5.1902839136778378e-01 -6.2947035161933873e-01 -7.1703567559673254e-01 6.1635760262114125e-01
2531 7.1941282024272875e+00 -8.3478864563276520e+00 -4.2281319791236138e-01 -6.3165582199414061e-01 -8.5841607794480812e-01 6.1221095039898510e-01
2532 7.2349910087419085e+00 -8.3591602939631731e+00 -3.4372334556471612e-01 -6.3396771658182860e-01 -9.7417910367214400e-01 6.0771107203871011e-01
2533 7.2743686535303480e+00 -8.3689200683152762e+00 -2.8242849879178433e-01 -6.3619901283944946e-01 -1.0617448019885589e+00 6.0325001486861951e-01
2534 7.3105176877997824e+00 -8.3782528384698942e+00 -2.3779168380816035e-01 -6.3816669582942764e-01 -1.1226191456191934e+00 5.9921313168549395e-01
2535 7.3420140444317266e+00 -8.3883471793475763e+00 -2.0702282944108491e-01 -6.3972086609472423e-01 -1.1615574915999489e+00 5.9595212067298808e-01
2536 7.3678436657667454e+00 -8.4003952153533081e+00 -1.8631825653792530e-01 -6.4074825806034996e-01 -1.1849565009657916e+00 5.9375946219172204e-01
2537 7.3874614030159158e+00 -8.4154897609257642e+00 -1.7154244175758646e-01 -6.4117197092707878e-01 -1.1991461471584819e+00 5.9284630841818298e-01
2538 7.4008145026170542e+00 -8.4345250441060120e+00 -1.5854877307504053e-01 -6.4094979950634767e-01 -1.2091695309964039e+00 5.9332577039541812e-01
2539 7.4083297163321626e+00 -8.4581094135831183e+00 -1.4307924096438451e-01 -6.4007334190856391e-01 -1.2183101523057414e+00 5.9520325408766661e-01
2540 7.4108658266609870e+00 -8.4864976621079187e+00 -1.2052713725512668e-01 -6.3856913199374654e-01 -1.2282707560081831e+00 5.9837502625920735e-01
2541 7.4096359547147888e+00 -8.5195491917826160e+00 -8.5969029504239541e-02 -6.3650166918728046e-01 -1.2396805245200075e+00 6.0263552992174374e-01
2542 7.4061062177552817e+00 -8.5567163040509708e+00 -3.4714835808473177e-02 -6.3397681612741907e-01 -1.2525857431207474e+00 6.0769312018515365e-01
2543 7.4018789630599633e+00 -8.5970645682296105e+00 3.6746932474017675e-02 -6.3114307501116818e-01 -1.2667548894708633e+00 6.1319292186435270e-01
2544 7.3985698023803144e+00 -8.6393246890355737e+00 1.2989710366032636e-01 -6.2818811428807309e-01 -1.2818508097626711e+00 6.1874458243523811e-01
2545 7.3976879387383683e+00 -8.6819727562821996e+00 2.4396854671294407e-01 -6.2532873764923191e-01 -1.2975834222945302e+00 6.2395203952743505e-01
2546 7.4005288042503921e+00 -8.7233334219530025e+00 3.7654579299445440e-01 -6.2279408152182347e-01 -1.3138328637248642e+00 6.2844225434865031e-01
2547 7.4080868618350957e+00 -8.7616986009312932e+00 5.2465041544681468e-01 -6.2080372125117456e-01 -1.3306168801635716e+00 6.3189026545428184e-01
2548 7.4209946667056972e+00 -8.7954528927053399e+00 6.8569158365612282e-01 -6.1954396103914433e-01 -1.3478226969139238e+00 6.3403877968946598e-01
2549 7.4394920824862334e+00 -8.8231961914818537e+00 8.5776287907141713e-01 -6.1914637951842011e-01 -1.3647907536944595e+00 6.3471156009821716e-01
2550 7.4634270819995647e+00 -8.8438539587324918e+00 1.0391482254955899e+00 -6.1967247926742675e-01 -1.3799822362759495e+00 6.3382076504392737e-01
2551 7.4922870333632892e+00 -8.8567663851802294e+00 1.2273235805587486e+00 -6.2110714908803188e-01 -1.3909840476407191e+00 6.3136890287959468e-01
2552 7.5252569798900719e+00 -8.8617491197288487e+00 1.4180045531684573e+00 -6.2336194331486960e-01 -1.3949871029187266e+00 6.2744614144939259e-01
2553 7.5612993560024186e+00 -8.8591202865425895e+00 1.6047974978406434e+00 -6.2628736151849074e-01 -1.3896583840625909e+00 6.2222348332993926e-01
2554 7.5992480013033443e+00 -8.8496909964147807e+00 1.7797697382110778e+00 -6.2969178241794821e-01 -1.3740960508890183e+00 6.1594201761536371e-01
2555 7.6379083606858824e+00 -8.8347192966448009e+00 1.9348550445472668e+00 -6.3336375048369764e-01 -1.3494255080862858e+00 6.0889830712487403e-01
2556 7.6761554595215831e+00 -8.8158302851828978e+00 2.0636185691592202e+00 -6.3709406314341577e-01 -1.3186752554120491e+00 6.0142608852958601e-01
2557 7.7130216340070366e+00 -8.7949077247815914e+00 2.1627168532765402e+00 -6.4069454518175306e-01 -1.2858919299984211e+00 5.9387484610052965e-01
2558 7.7477670362913207e+00 -8.7739647277517516e+00 2.2325208049045959e+00 -6.4401138275600556e-01 -1.2548754031968190e+00 5.8658635656170710e-01
2559 7.7799275286201679e+00 -8.7550027655500759e+00 2.2767446812420817e+00 -6.4693218132722619e-01 -1.2281496860981691e+00 5.7987083207863144e-01
2560 7.8093365928635032e+00 -8.7398692550791761e+00 2.3012894119153864e+00 -6.4938721091640161e-01 -1.2065937165549439e+00 5.7398465896692030e-01
2561 7.8361201412246073e+00 -8.7301242026373362e+00 2.3126603531165437e+00 -6.5134631134768295e-01 -1.1896334642859829e+00 5.6911183887964967e-01
2562 7.8606654317982443e+00 -8.7269258231301254e+00 2.3163020297649490e+00 -6.5281342544001575e-01 -1.1754988588500392e+00 5.6535104721249241e-01
2563 7.8835674768946289e+00 -8.7309437336708591e+00 2.3151753998916007e+00 -6.5382062323295198e-01 -1.1611418042355790e+00 5.6270974499764281e-01
2564 7.9055582030619194e+00 -8.7423063426781109e+00 2.3089111535795257e+00 -6.5442286131862559e-01 -1.1418586406862958e+00 5.6110607018661063e-01
2565 7.9274250269111635e+00 -8.7605865649046581e+00 2.2937887191182047e+00 -6.5469383037120232e-01 -1.1110320755264138e+00 5.6037837747060160e-01
2566 7.9499263368795843e+00 -8.7848271764593733e+00 2.2635752354735517e+00 -6.5472240728346498e-01 -1.0604511218450248e+00 5.6030140791047278e-01
2567 7.9737115530617864e+00 -8.8136041945213197e+00 2.2110181934834521e+00 -6.5460874530706981e-01 -9.8141189541813956e-01 5.6060729125335507e-01
2568 7.9992529638107470e+00 -8.8451238461920063e+00 2.1296382107149676e+00 -6.5445906797353293e-01 -8.6640286120758947e-01 5.6100905957356739e-01
2569 8.0267954518497895e+00 -8.8773461941442804e+00 2.0154186412365669e+00 -6.5437874212868175e-01 -7.1083726584358353e-01 5.6122418883053049e-01
2570 8.0563286176430768e+00 -8.9081265034601707e+00 1.8679805840829735e+00 -6.5446397279561153e-01 -5.1420811202038286e-01 5.6099591252584935e-01
2571 8.0875838200812815e+00 -8.9353641153623951e+00 1.6909028319218287e+00 -6.5479318207817083e-01 -2.8027334978625656e-01 5.6011059520482076e-01
2572 8.1200564520690097e+00 -8.9571480398086365e+00 1.4910911770661506e+00 -6.5541953977528300e-01 -1.6303068052656831e-02 5.5841015913854408e-01
2573 8.1530515370308212e+00 -8.9718887320619789e+00 1.2774604594327377e+00 -6.5636607532305502e-01 2.6820351153113087e-01 5.5579924690441218e-01
2574 8.1857486598610230e+00 -8.9784265586264915e+00 1.0594349924695841e+00 -6.5762435459396851e-01 5.6279319410727791e-01 5.5224733676957349e-01
2575 8.2172805076316955e+00 -8.9761092054700189e+00 8.4573635079685461e-01 -6.5915701083743317e-01 8.5694654039798712e-01 5.4778634736190346e-01
2576 8.2468180392484687e+00 -8.9648326024587828e+00 6.4367567021950656e-01 -6.6090368428698731e-01 1.1405263498426716e+00 5.4250439544875828e-01
2577 8.2736546374010960e+00 -8.9450426550825171e+00 4.5889812610418157e-01 -6.6278933260252837e-01 1.4040343536283886e+00 5.3653638072658660e-01
2578 8.2972815801875992e+00 -8.9176979807507895e+00 2.9538950838116096e-01 -6.6473353940738178e-01 1.6390243242325506e+00 5.3005205122265830e-01
2579 8.3174478096255786e+00 -8.8841967213305129e+00 1.5556673560875811e-01 -6.6665940756548014e-01 1.8388584630158957e+00 5.2324221762781087e-01
2580 8.3341982214748391e+00 -8.8462731286147704e+00 4.0363502933807534e-02 -6.6850084778610253e-01 1.9996563858014937e+00 5.1630386211969626e-01
2581 8.3478864563276520e+00 -8.8058717975727134e+00 -5.0691030608924319e-02 -6.7020748546746933e-01 2.1209943404155922e+00 5.0942501642902471e-01
2582 8.3591602939631731e+00 -8.7650089912580924e+00 -1.1935728696611926e-01 -6.7174690725622144e-01 2.2059083537368429e+00 5.0277042628103519e-01
2583 8.3689200683152762e+00 -8.7256313464696529e+00 -1.6848517426313198e-01 -6.7310444463794006e-01 2.2600970821795947e+00 4.9646912132920362e-01
2584 8.3782528384698924e+00 -8.6894823122002176e+00 -2.0169979954416195e-01 -6.7428104862864691e-01 2.2906554795780161e+00 4.9060501593718958e-01
2585 8.3883471793475763e+00 -8.6579859555682734e+00 -2.2298448777413610e-01 -6.7528998379113558e-01 2.3048072613251391e+00 4.8521153150920748e-01
2586 8.4003952153533064e+00 -8.6321563342332546e+00 -2.3623163272583611e-01 -6.7615304794001341e-01 2.3088409182561778e+00 4.8027093217705724e-01
2587 8.4154897609257642e+00 -8.6125385969840842e+00 -2.4488183625095544e-01 -6.7689684930064331e-01 2.3071514263365338e+00 4.7571861192956061e-01
2588 8.4345250441060120e+00 -8.5991854973829458e+00 -2.5176014162900529e-01 -6.7754943373889720e-01 2.3013209434177861e+00 4.7145201199874220e-01
2589 8.4581094135831183e+00 -8.5916702836678382e+00 -2.5912077406312722e-01 -6.7813735266322728e-01 2.2894393361462932e+00 4.6734326942389381e-01
2590 8.4864976621079187e+00 -8.5891341733390121e+00 -2.6877353697555945e-01 -6.7868317115431265e-01 2.2659995599303029e+00 4.6325420962973196e-01
2591 8.5195491917826160e+00 -8.5903640452852112e+00 -2.8207862596153982e-01 -6.7920344941158850e-01 2.2225545358375145e+00 4.5905199870196550e-01
2592 8.5567163040509691e+00 -8.5938937822447183e+00 -2.9966015733929185e-01 -6.7970733698094743e-01 2.1490527227751000e+00 4.5462372657150169e-01
2593 8.5970645682296105e+00 -8.5981210369400358e+00 -3.2093356541835966e-01 -6.8019600876264652e-01 2.0355916443281754e+00 4.4988840176014128e-01
2594 8.6393246890355737e+00 -8.6014301976196847e+00 -3.4382052702208715e-01 -6.8066316346989242e-01 1.8742762646067188e+00 4.4480524297373064e-01
