# i, x, y, real(u), imag(u)
2257 8.74469 -0.399584 -1.74285 0.122212
2258 8.72903 -0.362161 -1.81122 0.0596276
2259 8.71495 -0.327583 -1.85464 0.0136958
2260 8.70425 -0.296285 -1.87915 -0.0177601
2261 8.69851 -0.268369 -1.89115 -0.0385283
2262 8.69892 -0.24362 -1.89598 -0.0529492
2263 8.70622 -0.221546 -1.89679 -0.0652917
2264 8.72067 -0.201442 -1.89387 -0.0796825
2265 8.74193 -0.182468 -1.88472 -0.100354
2266 8.76919 -0.163733 -1.86465 -0.131793
2267 8.80112 -0.144388 -1.8279 -0.178467
2268 8.83602 -0.123705 -1.7689 -0.244146
2269 8.87191 -0.101144 -1.68353 -0.33114
2270 8.90666 -0.0764033 -1.57021 -0.439829
2271 8.93815 -0.0494437 -1.43052 -0.568647
2272 8.96443 -0.0204862 -1.26907 -0.71441
2273 8.98382 0.010013 -1.09279 -0.87273
2274 8.99504 0.0414109 -0.909743 -1.03833
2275 8.99734 0.0729443 -0.727948 -1.20523
2276 8.99048 0.103808 -0.554418 -1.367
2277 8.9748 0.133239 -0.3947 -1.51705
2278 8.95119 0.160593 -0.252729 -1.64927
2279 8.92098 0.185419 -0.130854 -1.75897
2280 8.88589 0.207509 -0.0300122 -1.84373
2281 8.84791 0.22693 0.0500779 -1.90382
2282 8.80913 0.244029 0.11077 -1.94201
2283 8.77159 0.259415 0.154354 -1.96267
2284 8.73718 0.273908 0.183857 -1.97073
2285 8.70749 0.288478 0.202721 -1.97077
2286 8.68369 0.304156 0.214401 -1.96639
2287 8.66647 0.321944 0.222004 -1.95968
2288 8.65603 0.342719 0.228107 -1.95047
2289 8.65203 0.367146 0.234772 -1.93569
2290 8.65365 0.395601 0.243667 -1.90924
2291 8.65968 0.428122 0.256112 -1.86249
2292 8.66858 0.46438 0.27285 -1.78577
2293 8.67863 0.503684 0.293653 -1.67021
2294 8.68805 0.545013 0.317084 -1.5098
2295 8.69513 0.587079 0.340807 -1.30288
2296 8.69834 0.628413 0.362454 -1.05278
2297 8.69644 0.667469 0.380684 -0.767331
2298 8.68858 0.702743 0.395876 -0.457529
2299 8.67432 0.732882 0.4101 -0.135933
2300 8.65364 0.756802 0.426352 0.184749
2301 8.62697 0.773777 0.44743 0.492661
2302 8.59508 0.783503 0.474864 0.777292
2303 8.55903 0.786147 0.50832 1.02992
2304 8.52012 0.782339 0.545642 1.24426
2305 8.47969 0.773152 0.583493 1.41714
2306 8.4391 0.760029 0.618316 1.54876
2307 8.39958 0.744693 0.647293 1.6426
2308 8.36216 0.729028 0.668972 1.70453
2309 8.32758 0.714948 0.683406 1.7417
2310 8.29629 0.704254 0.691833 1.7614
2311 8.26837 0.69851 0.696061 1.77015
2312 8.24362 0.698917 0.697793 1.77281
2313 8.22155 0.706224 0.698076 1.77192
2314 8.20144 0.720666 0.697008 1.76719
2315 8.18247 0.741933 0.693748 1.75549
2316 8.16373 0.76919 0.686797 1.73132
2317 8.14439 0.801121 0.674514 1.68766
2318 8.1237 0.836022 0.655708 1.61692
2319 8.10114 0.871908 0.630119 1.51222
2320 8.0764 0.906658 0.598616 1.36875
2321 8.04944 0.938154 0.563032 1.18499
2322 8.02049 0.964431 0.525684 0.963418
2323 7.98999 0.983815 0.48882 0.710268
2324 7.95859 0.995041 0.454163 0.434563
2325 7.92706 0.997336 0.422706 0.146802
2326 7.89619 0.990477 0.394722 -0.142259
2327 7.86676 0.974803 0.369961 -0.4223
2328 7.83941 0.951187 0.347917 -0.68382
2329 7.81458 0.920976 0.328097 -0.918553
2330 7.79249 0.885893 0.310233 -1.12
2331 7.77307 0.847913 0.294353 -1.28411
2332 7.75597 0.809126 0.280689 -1.4099
2333 7.74059 0.771587 0.269471 -1.49975
2334 7.72609 0.737181 0.260723 -1.55893
2335 7.71152 0.707488 0.254193 -1.59465
2336 7.69584 0.683687 0.249389 -1.61456
2337 7.67806 0.666474 0.24564 -1.62537
2338 7.65728 0.656033 0.242057 -1.63177
2339 7.63285 0.652029 0.237421 -1.63586
2340 7.6044 0.65365 0.230102 -1.63736
2341 7.57188 0.659676 0.218153 -1.63412
2342 7.53562 0.668576 0.199592 -1.62279
2343 7.49632 0.678629 0.172823 -1.59949
2344 7.45499 0.688052 0.137013 -1.5606
2345 7.41292 0.695129 0.0922379 -1.50381
2346 7.37159 0.698337 0.0393087 -1.42917
2347 7.33253 0.696441 -0.0206366 -1.33978
2348 7.29726 0.688582 -0.086565 -1.24159
2349 7.26712 0.674318 -0.157784 -1.14235
2350 7.2432 0.653644 -0.233856 -1.04997
2351 7.22622 0.62697 -0.314225 -0.970937
2352 7.2165 0.595075 -0.397682 -0.909224
2353 7.21385 0.559034 -0.481935 -0.865821
2354 7.21766 0.520117 -0.5636 -0.838993
2355 7.22685 0.47969 -0.638669 -0.8251
2356 7.23997 0.439102 -0.703379 -0.819699
2357 7.25531 0.399584 -0.755146 -0.818628
2358 7.27097 0.362161 -0.793198 -0.818777
2359 7.28505 0.327583 -0.81864 -0.8184
2360 7.29575 0.296285 -0.833992 -0.81696
2361 7.30149 0.268369 -0.842384 -0.814647
2362 7.30108 0.24362 -0.846701 -0.811732
2363 7.29378 0.221546 -0.848921 -0.807941
2364 7.27933 0.201442 -0.849786 -0.802
2365 7.25807 0.182468 -0.848846 -0.791555
2366 7.23081 0.163733 -0.84479 -0.773597
2367 7.19888 0.144388 -0.835938 -0.745352
2368 7.16398 0.123705 -0.820746 -0.705433
2369 7.12809 0.101144 -0.798223 -0.654784
2370 7.09334 0.0764033 -0.768185 -0.596957
2371 7.06185 0.0494437 -0.731252 -0.537539
2372 7.03557 0.0204862 -0.688571 -0.482971
2373 7.01618 -0.010013 -0.6414 -0.439275
2374 7.00496 -0.0414109 -0.590755 -0.411114
2375 7.00266 -0.0729443 -0.537315 -0.401302
2376 7.00952 -0.103808 -0.481586 -0.410653
2377 7.0252 -0.133239 -0.424249 -0.437963
2378 7.04881 -0.160593 -0.366464 -0.480053
2379 7.07902 -0.185419 -0.309984 -0.532013
2380 7.11411 -0.207509 -0.257008 -0.587823
2381 7.15209 -0.22693 -0.209817 -0.641366
2382 7.19087 -0.244029 -0.170253 -0.687608
2383 7.22841 -0.259415 -0.139237 -0.723567
2384 7.26282 -0.273908 -0.116532 -0.748666
2385 7.29251 -0.288478 -0.100874 -0.764373
2386 7.31631 -0.304156 -0.0903659 -0.773297
2387 7.33353 -0.321944 -0.0828934 -0.778169
2388 7.34397 -0.342719 -0.0763203 -0.781042
2389 7.34797 -0.367146 -0.068454 -0.782913
2390 7.34635 -0.395601 -0.0569163 -0.783783
2391 7.34032 -0.428122 -0.0391396 -0.783053
2392 7.33142 -0.46438 -0.012635 -0.780094
2393 7.32137 -0.503684 0.0245205 -0.774824
2394 7.31195 -0.545013 0.0732251 -0.76814
2395 7.30487 -0.587079 0.133221 -0.762053
2396 7.30166 -0.628413 0.203426 -0.759444
2397 7.30356 -0.667469 0.282608 -0.763488
2398 7.31142 -0.702743 0.370075 -0.776914
2399 7.32568 -0.732882 0.466001 -0.8013
2400 3.01001 -3.85888 -1.30058 -0.128058
2401 3.01014 -3.8905 -1.37275 0.0212511
2402 3.01918 -3.92259 -1.43569 0.132432
2403 3.03643 -3.95435 -1.48752 0.206017
2404 3.06066 -3.98504 -1.52678 0.245873
2405 3.09024 -4.01409 -1.55299 0.258662
2406 3.12321 -4.04115 -1.56708 0.252795
2407 3.15747 -4.06612 -1.57128 0.236892
2408 3.19087 -4.08915 -1.56847 0.21813
2409 3.2214 -4.11064 -1.56152 0.201147
2410 3.24731 -4.13119 -1.55275 0.187895
2411 3.26722 -4.15158 -1.54362 0.178295
2412 3.28025 -4.17263 -1.53444 0.171102
2413 3.28603 -4.19515 -1.5239 0.16449
2414 3.28474 -4.21987 -1.50846 0.15621
2415 3.2771 -4.24733 -1.48221 0.143448
2416 3.26428 -4.27782 -1.4373 0.122631
2417 3.24787 -4.31135 -1.36525 0.0893562
2418 3.22967 -4.34761 -1.25874 0.0385423
2419 3.21167 -4.38598 -1.1134 -0.0351648
2420 3.19579 -4.42558 -0.928923 -0.1367
2421 3.18386 -4.46528 -0.709126 -0.269731
2422 3.17739 -4.50385 -0.460905 -0.435882
2423 3.17756 -4.53998 -0.192565 -0.634233
2424 3.18508 -4.57247 0.0877344 -0.861104
2425 3.20018 -4.60024 0.372853 -1.11005
2426 3.22263 -4.62251 0.656649 -1.37204
2427 3.25172 -4.6388 0.933183 -1.63586
2428 3.28637 -4.64906 1.19583 -1.88892
2429 3.32521 -4.65363 1.43709 -2.11885
2430 3.36666 -4.65326 1.64922 -2.31545
2431 3.40912 -4.64908 1.82579 -2.4725
2432 3.45099 -4.64252 1.96331 -2.58864
2433 3.49089 -4.63518 2.06235 -2.66717
2434 3.52768 -4.62879 2.12748 -2.71473
2435 3.56053 -4.625 2.16619 -2.73958
2436 3.58903 -4.62534 2.18698 -2.74984
2437 3.61313 -4.631 2.19744 -2.75182
2438 3.63314 -4.64284 2.20263 -2.74861
2439 3.64971 -4.66124 2.20435 -2.73917
2440 3.66372 -4.68606 2.20115 -2.71829
2441 3.67622 -4.71668 2.18924 -2.67743
2442 3.68832 -4.752 2.16366 -2.60634
2443 3.7011 -4.7905 2.11961 -2.49495
2444 3.7155 -4.83037 2.05362 -2.33535
2445 3.73227 -4.86959 1.96459 -2.12324
2446 3.7519 -4.9061 1.8543 -1.85867
2447 3.7746 -4.93794 1.72712 -1.54578
2448 3.80027 -4.96338 1.58888 -1.19176
2449 3.82856 -4.98103 1.44553 -0.805699
2450 3.85888 -4.98999 1.30198 -0.397752
2451 3.8905 -4.98986 1.1617 0.0210607
2452 3.92259 -4.98082 1.02699 0.438512
2453 3.95435 -4.96357 0.899698 0.840915
2454 3.98504 -4.93934 0.781873 1.21376
2455 4.01409 -4.90976 0.675957 1.5433
2456 4.04115 -4.87679 0.584489 1.8188
2457 4.06612 -4.84253 0.509387 2.03474
2458 4.08915 -4.80913 0.451196 2.19203
2459 4.11064 -4.7786 0.408727 2.29766
2460 4.13119 -4.75269 0.379278 2.36286
2461 4.15158 -4.73278 0.35925 2.40043
2462 4.17263 -4.71975 0.344726 2.42202
2463 4.19515 -4.71397 0.331663 2.43627
2464 4.21987 -4.71526 0.315718 2.44797
2465 4.24733 -4.7229 0.291996 2.45842
2466 4.27782 -4.73572 0.255144 2.46624
2467 4.31135 -4.75213 0.200104 2.46825
2468 4.34761 -4.77033 0.123377 2.46005
2469 4.38598 -4.78833 0.024222 2.43658
2470 4.42558 -4.80421 -0.0948468 2.39311
2471 4.46528 -4.81614 -0.228567 2.32633
2472 4.50385 -4.82261 -0.370194 2.23525
2473 4.53998 -4.82244 -0.512946 2.12129
2474 4.57247 -4.81492 -0.651079 1.98754
2475 4.60024 -4.79982 -0.780343 1.83782
2476 4.62251 -4.77737 -0.897884 1.67591
2477 4.6388 -4.74828 -1.00183 1.50559
2478 4.64906 -4.71363 -1.09089 1.33127
2479 4.65363 -4.67479 -1.1643 1.15866
2480 4.65326 -4.63334 -1.22186 0.99481
2481 4.64908 -4.59088 -1.26417 0.847285
2482 4.64252 -4.54901 -1.2927 0.722463
2483 4.63518 -4.50911 -1.3097 0.623827
2484 4.62879 -4.47232 -1.31785 0.551069
2485 4.625 -4.43947 -1.31996 0.500467
2486 4.62534 -4.41097 -1.31846 0.466178
2487 4.631 -4.38687 -1.31499 0.441537
2488 4.64284 -4.36686 -1.30972 0.419643
2489 4.66124 -4.35029 -1.30093 0.393167
2490 4.68606 -4.33628 -1.28492 0.353907
2491 4.71668 -4.32378 -1.25641 0.292851
2492 4.752 -4.31168 -1.20964 0.20121
2493 4.7905 -4.2989 -1.13966 0.0722894
2494 4.83037 -4.2845 -1.04377 -0.0966264
2495 4.86959 -4.26773 -0.92259 -0.303277
2496 4.9061 -4.2481 -0.780357 -0.5408
2497 4.93794 -4.2254 -0.624384 -0.799184
2498 4.96338 -4.19973 -0.46383 -1.06709
2499 4.98103 -4.17144 -0.308198 -1.33328
2500 4.98999 -4.14112 -0.165988 -1.58751
2501 4.98986 -4.1095 -0.0437189 -1.82082
2502 4.98082 -4.07741 0.0545749 -2.02574
2503 4.96357 -4.04565 0.127565 -2.19661
2504 4.93934 -4.01496 0.176589 -2.33036
2505 4.90976 -3.98591 0.205235 -2.42709
2506 4.87679 -3.95885 0.218521 -2.49019
2507 4.84253 -3.93388 0.22182 -2.52565
2508 4.80913 -3.91085 0.219807 -2.54069
2509 4.7786 -3.88936 0.215805 -2.54229
2510 4.75269 -3.86881 0.211674 -2.53622
2511 4.73278 -3.84842 0.208124 -2.52652
2512 4.71975 -3.82737 0.205127 -2.51506
2513 4.71397 -3.80485 0.202161 -2.5008
2514 4.71526 -3.78013 0.198253 -2.47896
2515 4.7229 -3.75267 0.191914 -2.44078
2516 4.73572 -3.72218 0.181117 -2.3742
2517 4.75213 -3.68865 0.163297 -2.26572
2518 4.77033 -3.65239 0.13549 -2.10296
2519 4.78833 -3.61402 0.0946951 -1.87745
2520 4.80421 -3.57442 0.0385241 -1.5867
2521 4.81614 -3.53472 -0.033951 -1.235
2522 4.82261 -3.49615 -0.121436 -0.832624
2523 4.82244 -3.46002 -0.220038 -0.39384
2524 4.81492 -3.42753 -0.323454 0.065462
2525 4.79982 -3.39976 -0.423733 0.529578
2526 4.77737 -3.37749 -0.512521 0.983893
2527 4.74828 -3.3612 -0.582516 1.41484
2528 4.71363 -3.35094 -0.628949 1.80975
2529 4.67479 -3.34637 -0.650713 2.15744
2530 4.63334 -3.34674 -0.65066 2.44938
2531 4.59088 -3.35092 -0.6348 2.68117
2532 4.54901 -3.35748 -0.610548 2.85351
2533 4.50911 -3.36482 -0.584644 2.97211
2534 4.47232 -3.37121 -0.561624 3.04654
2535 4.43947 -3.375 -0.543382 3.08831
2536 4.41097 -3.37466 -0.529699 3.1088
2537 4.38687 -3.369 -0.519019 3.11723
2538 4.36686 -3.35716 -0.508897 3.11894
2539 4.35029 -3.33876 -0.495945 3.1145
2540 4.33628 -3.31394 -0.475637 3.0997
2541 4.32378 -3.28332 -0.442275 3.06651
2542 4.31168 -3.248 -0.389286 3.00469
2543 4.2989 -3.2095 -0.309841 2.90354
2544 4.2845 -3.16963 -0.197687 2.7539
2545 4.26773 -3.13041 -0.0480332 2.54998
2546 4.2481 -3.0939 0.141694 2.29074
2547 4.2254 -3.06206 0.371394 1.98014
2548 4.19973 -3.03662 0.638188 1.62635
2549 4.17144 -3.01897 0.936562 1.24013
2550 4.14112 -3.01001 1.25861 0.833377
2551 4.1095 -3.01014 1.59429 0.418158
2552 4.07741 -3.01918 1.93163 0.0067622
2553 4.04565 -3.03643 2.25715 -0.388032
2554 4.01496 -3.06066 2.55706 -0.753184
2555 3.98591 -3.09024 2.81896 -1.07638
2556 3.95885 -3.12321 3.0339 -1.34781
2557 3.93388 -3.15747 3.19802 -1.56217
2558 3.91085 -3.19087 3.31316 -1.71996
2559 3.88936 -3.2214 3.38618 -1.82751
2560 3.86881 -3.24731 3.42708 -1.89534
2561 3.84842 -3.26722 3.44668 -1.93573
2562 3.82737 -3.28025 3.45408 -1.96016
2563 3.80485 -3.28603 3.45447 -1.97755
2564 3.78013 -3.28474 3.44798 -1.99371
2565 3.75267 -3.2771 3.42958 -2.01172
2566 3.72218 -3.26428 3.3904 -2.03256
2567 3.68865 -3.24787 3.31983 -2.05562
2568 3.65239 -3.22967 3.20807 -2.07885
2569 3.61402 -3.21167 3.04857 -2.0989
2570 3.57442 -3.19579 2.83997 -2.11193
2571 3.53472 -3.18386 2.58681 -2.11491
2572 3.49615 -3.17739 2.29884 -2.10684
2573 3.46002 -3.17756 1.98892 -2.0893
2574 3.42753 -3.18508 1.67046 -2.0659
2575 3.39976 -3.20018 1.35514 -2.04104
2576 3.37749 -3.22263 1.05183 -2.01849
2577 3.3612 -3.25172 0.766794 -2.00048
2578 3.35094 -3.28637 0.504678 -1.98738
2579 3.34637 -3.32521 0.269449 -1.97804
2580 3.34674 -3.36666 0.0648639 -1.97057
2581 3.35092 -3.40912 -0.105917 -1.96313
2582 3.35748 -3.45099 -0.241316 -1.95454
2583 3.36482 -3.49089 -0.342325 -1.94446
2584 3.37121 -3.52768 -0.412837 -1.93326
2585 3.375 -3.56053 -0.459059 -1.92167
2586 3.37466 -3.58903 -0.488276 -1.91038
2587 3.369 -3.61313 -0.507578 -1.89927
2588 3.35716 -3.63314 -0.523134 -1.88658
2589 3.33876 -3.64971 -0.540132 -1.868
2590 3.31394 -3.66372 -0.56309 -1.83645
2591 3.28332 -3.67622 -0.596009 -1.78281
2592 3.248 -3.68832 -0.642028 -1.69785
2593 3.2095 -3.7011 -0.702616 -1.57482
2594 3.16963 -3.7155 -0.776887 -1.41193
2595 3.13041 -3.73227 -0.861676 -1.21362
2596 3.0939 -3.7519 -0.952486 -0.990159
2597 3.06206 -3.7746 -1.0448 -0.755638
2598 3.03662 -3.80027 -1.13506 -0.525183
2599 3.01897 -3.82856 -1.22086 -0.312466
2600 -0.416147 -3.0907 1.76608 -2.20917
2601 -0.442682 -3.10789 1.71992 -2.30929
2602 -0.464799 -3.13285 1.66746 -2.40025
2603 -0.482201 -3.16452 1.60698 -2.48107
2604 -0.494934 -3.20149 1.53822 -2.55012
2605 -0.503404 -3.24207 1.4634 -2.60554
2606 -0.508362 -3.28444 1.38725 -2.64613
2607 -0.510862 -3.32676 1.31569 -2.67202
2608 -0.512192 -3.36731 1.25383 -2.68482
2609 -0.513777 -3.40461 1.2044 -2.68736
2610 -0.517078 -3.43752 1.16729 -2.68296
2611 -0.523472 -3.46529 1.14013 -2.6747
2612 -0.534142 -3.48763 1.1191 -2.66427
2613 -0.549972 -3.50466 1.09915 -2.65079
2614 -0.57147 -3.51693 1.0736 -2.62967
2615 -0.598704 -3.52533 1.03382 -2.5924
2616 -0.631285 -3.53102 0.969374 -2.52747
2617 -0.668371 -3.53532 0.869272 -2.42275
2618 -0.708713 -3.53961 0.723805 -2.26861
2619 -0.750734 -3.54519 0.526506 -2.06098
2620 -0.792627 -3.55322 0.275332 -1.8032
2621 -0.832485 -3.56463 -0.0272759 -1.50581
2622 -0.868429 -3.58003 -0.375253 -1.18445
2623 -0.898747 -3.59969 -0.760066 -0.856636
2624 -0.922021 -3.62357 -1.17153 -0.538701
2625 -0.937231 -3.65129 -1.59812 -0.243774
2626 -0.943838 -3.68221 -2.02694 0.0189253
2627 -0.941832 -3.71549 -2.44375 0.243766
2628 -0.931742 -3.75019 -2.8335 0.428156
2629 -0.914603 -3.78534 -3.18182 0.572246
2630 -0.891895 -3.82003 -3.47714 0.678732
2631 -0.865442 -3.85349 -3.71258 0.752526
2632 -0.837288 -3.88518 -3.88722 0.800044
2633 -0.809557 -3.91479 -4.00605 0.828136
2634 -0.784303 -3.94229 -4.07864 0.843039
2635 -0.763366 -3.96789 -4.11703 0.849748
2636 -0.748248 -3.99205 -4.13328 0.851839
2637 -0.739999 -4.01539 -4.13695 0.851495
2638 -0.73915 -4.03863 -4.13287 0.849492
2639 -0.745675 -4.06251 -4.11969 0.845152
2640 -0.758991 -4.0877 -4.0898 0.836296
2641 -0.778003 -4.11477 -4.03077 0.819292
2642 -0.801185 -4.14403 -3.92791 0.789219
2643 -0.826682 -4.17559 -3.76747 0.740171
2644 -0.852449 -4.20925 -3.53987 0.665776
2645 -0.87639 -4.24455 -3.24236 0.560039
2646 -0.896508 -4.2808 -2.88022 0.41836
2647 -0.911038 -4.31711 -2.46611 0.238372
2648 -0.91857 -4.35245 -2.01764 0.0203428
2649 -0.918142 -4.38579 -1.55397 -0.232804
2650 -0.909297 -4.41615 -1.09279 -0.515567
2651 -0.892106 -4.44268 -0.648361 -0.819884
2652 -0.867153 -4.4648 -0.231375 -1.135
2653 -0.835481 -4.4822 0.150144 -1.44762
2654 -0.798509 -4.49493 0.489771 -1.743
2655 -0.757926 -4.5034 0.782099 -2.00696
2656 -0.715558 -4.50836 1.02313 -2.22831
2657 -0.673242 -4.51086 1.21145 -2.40106
2658 -0.632695 -4.51219 1.34938 -2.5254
2659 -0.595394 -4.51378 1.44328 -2.60708
2660 -0.562485 -4.51708 1.50264 -2.65561
2661 -0.53471 -4.52347 1.53822 -2.6817
2662 -0.512375 -4.53414 1.56004 -2.69482
2663 -0.495344 -4.54997 1.57603 -2.70129
2664 -0.483074 -4.57147 1.59157 -2.70337
2665 -0.474671 -4.5987 1.60974 -2.69938
2666 -0.468978 -4.63129 1.63199 -2.68468
2667 -0.464676 -4.66837 1.65845 -2.65295
2668 -0.460392 -4.70871 1.68793 -2.59758
2669 -0.454812 -4.75073 1.71815 -2.51285
2670 -0.446776 -4.79263 1.74664 -2.3949
2671 -0.435369 -4.83248 1.77207 -2.24233
2672 -0.419973 -4.86843 1.79539 -2.05605
2673 -0.400307 -4.89875 1.81985 -1.83861
2674 -0.376428 -4.92202 1.84985 -1.59345
2675 -0.34871 -4.93723 1.88911 -1.32448
2676 -0.317791 -4.94384 1.93905 -1.03645
2677 -0.284507 -4.94183 1.998 -0.735849
2678 -0.249807 -4.93174 2.06151 -0.431825
2679 -0.21466 -4.9146 2.12358 -0.136234
2680 -0.179974 -4.89189 2.17833 0.137547
2681 -0.14651 -4.86544 2.22149 0.376929
2682 -0.11482 -4.83729 2.25119 0.572861
2683 -0.0852084 -4.80956 2.26801 0.721964
2684 -0.0577117 -4.7843 2.27425 0.827097
2685 -0.0321072 -4.76337 2.2731 0.896125
2686 -0.00794617 -4.74825 2.26762 0.939516
2687 0.0153917 -4.74 2.25972 0.967903
2688 0.038628 -4.73915 2.24904 0.990583
2689 0.0625054 -4.74567 2.23205 1.01518
2690 0.0877049 -4.75899 2.20188 1.0481
2691 0.114768 -4.778 2.1491 1.09501
2692 0.144034 -4.80118 2.06358 1.16064
2693 0.175589 -4.82668 1.93702 1.24785
2694 0.209248 -4.85245 1.76522 1.35668
2695 0.244553 -4.87639 1.54946 1.48406
2696 0.280803 -4.89651 1.29634 1.62452
2697 0.317106 -4.91104 1.01619 1.77162
2698 0.352451 -4.91857 0.720845 1.91927
2699 0.385792 -4.91814 0.421539 2.06246
2700 0.416147 -4.9093 0.127659 2.19721
2701 0.442682 -4.89211 -0.153529 2.32003
2702 0.464799 -4.86715 -0.416296 2.42743
2703 0.482201 -4.83548 -0.655685 2.51589
2704 0.494934 -4.79851 -0.867179 2.5827
2705 0.503404 -4.75793 -1.04693 2.62698
2706 0.508362 -4.71556 -1.19245 2.65033
2707 0.510862 -4.67324 -1.30349 2.65667
2708 0.512192 -4.63269 -1.38242 2.6511
2709 0.513777 -4.59539 -1.43409 2.63866
2710 0.517078 -4.56248 -1.46498 2.62331
2711 0.523472 -4.53471 -1.48193 2.60751
2712 0.534142 -4.51237 -1.4909 2.59173
2713 0.549972 -4.49534 -1.49599 2.57364
2714 0.57147 -4.48307 -1.49894 2.54723
2715 0.598704 -4.47467 -1.49925 2.50241
2716 0.631285 -4.46898 -1.4947 2.42584
2717 0.668371 -4.46468 -1.48201 2.30302
2718 0.708713 -4.46039 -1.45747 2.12133
2719 0.750734 -4.45481 -1.41766 1.87303
2720 0.792627 -4.44678 -1.36038 1.55719
2721 0.832485 -4.43537 -1.28543 1.17995
2722 0.868429 -4.41997 -1.19511 0.753006
2723 0.898747 -4.40031 -1.09394 0.291186
2724 0.922021 -4.37643 -0.987803 -0.189758
2725 0.937231 -4.34871 -0.882938 -0.674513
2726 0.943838 -4.31779 -0.784919 -1.14859
2727 0.941832 -4.28451 -0.698067 -1.59803
2728 0.931742 -4.24981 -0.625125 -2.00939
2729 0.914603 -4.21466 -0.567124 -2.37069
2730 0.891895 -4.17997 -0.523474 -2.67292
2731 0.865442 -4.14651 -0.492286 -2.91168
2732 0.837288 -4.11482 -0.470908 -3.08812
2733 0.809557 -4.08521 -0.45657 -3.20864
2734 0.784303 -4.05771 -0.446907 -3.28352
2735 0.763366 -4.03211 -0.440193 -3.32488
2736 0.748248 -4.00795 -0.435262 -3.34453
2737 0.739999 -3.98461 -0.431206 -3.3519
2738 0.73915 -3.96137 -0.427008 -3.3523
2739 0.745675 -3.93749 -0.421272 -3.34586
2740 0.758991 -3.9123 -0.412132 -3.32758
2741 0.778003 -3.88523 -0.397516 -3.28834
2742 0.801185 -3.85597 -0.375844 -3.21663
2743 0.826682 -3.82441 -0.347012 -3.10062
2744 0.852449 -3.79075 -0.313231 -2.93033
2745 0.87639 -3.75545 -0.279251 -2.69977
2746 0.896508 -3.7192 -0.251752 -2.40849
2747 0.911038 -3.68289 -0.238033 -2.06195
2748 0.91857 -3.64755 -0.244446 -1.67059
2749 0.918142 -3.61421 -0.274989 -1.24805
2750 0.909297 -3.58385 -0.330383 -0.809289
2751 0.892106 -3.55732 -0.407779 -0.369238
2752 0.867153 -3.5352 -0.501113 0.0576712
2753 0.835481 -3.5178 -0.602066 0.457612
2754 0.798509 -3.50507 -0.701584 0.817911
2755 0.757926 -3.4966 -0.791592 1.12813
2756 0.715558 -3.49164 -0.866436 1.38153
2757 0.673242 -3.48914 -0.923588 1.57636
2758 0.632695 -3.48781 -0.963491 1.71624
2759 0.595394 -3.48622 -0.988732 1.80937
2760 0.562485 -3.48292 -1.00299 1.86674
2761 0.53471 -3.47653 -1.01007 1.89999
2762 0.512375 -3.46586 -1.01308 1.91941
2763 0.495344 -3.45003 -1.01389 1.93257
2764 0.483074 -3.42853 -1.01277 1.94387
2765 0.474671 -3.4013 -1.00838 1.95481
2766 0.468978 -3.36871 -0.998113 1.96448
2767 0.464676 -3.33163 -0.978511 1.97
2768 0.460392 -3.29129 -0.945659 1.96646
2769 0.454812 -3.24927 -0.895512 1.94711
2770 0.446776 -3.20737 -0.82414 1.90405
2771 0.435369 -3.16752 -0.727934 1.82967
2772 0.419973 -3.13157 -0.603846 1.71802
2773 0.400307 -3.10125 -0.449736 1.56577
2774 0.376428 -3.07798 -0.264895 1.37251
2775 0.34871 -3.06277 -0.0507379 1.14074
2776 0.317791 -3.05616 0.18854 0.875914
2777 0.284507 -3.05817 0.445451 0.586762
2778 0.249807 -3.06826 0.709216 0.285503
2779 0.21466 -3.0854 0.966669 -0.0127856
2780 0.179974 -3.10811 1.20404 -0.291887
2781 0.14651 -3.13456 1.40931 -0.537097
2782 0.11482 -3.16271 1.57456 -0.738085
2783 0.0852084 -3.19044 1.69749 -0.890925
2784 0.0577117 -3.2157 1.78144 -0.998451
2785 0.0321072 -3.23663 1.83403 -1.06879
2786 0.00794617 -3.25175 1.8648 -1.11273
2787 -0.0153917 -3.26 1.88285 -1.14118
2788 -0.038628 -3.26085 1.89511 -1.16351
2789 -0.0625054 -3.25433 1.90566 -1.18721
2790 -0.0877049 -3.24101 1.91596 -1.21835
2791 -0.114768 -3.222 1.92557 -1.26207
2792 -0.144034 -3.19882 1.93303 -1.32246
2793 -0.175589 -3.17332 1.93637 -1.40178
2794 -0.209248 -3.14755 1.93357 -1.49958
2795 -0.244553 -3.12361 1.9231 -1.61247
2796 -0.280803 -3.10349 1.90435 -1.73482
2797 -0.317106 -3.08896 1.87788 -1.86031
2798 -0.352451 -3.08143 1.84513 -1.9834
2799 -0.385792 -3.08186 1.80762 -2.10032
2800 4.5403 0.841471 0.320638 1.06142
2801 4.5115 0.854511 0.201609 1.35938
2802 4.47855 0.85964 0.106554 1.62904
2803 4.4425 0.85717 0.0372662 1.86335
2804 4.40451 0.847909 -0.00767009 2.05756
2805 4.36578 0.833109 -0.0322014 2.20981
2806 4.32745 0.814389 -0.0417639 2.32151
2807 4.29049 0.79363 -0.0420646 2.39713
2808 4.25566 0.772841 -0.0379614 2.44324
2809 4.22341 0.754021 -0.0327749 2.46732
2810 4.19394 0.739018 -0.0282033 2.47657
2811 4.16711 0.729392 -0.0247128 2.47702
