# i, x, y, real(u), imag(u)
2826 3.75745 0.965915 0.772195 -0.344762
2827 3.73053 0.946245 0.865455 -0.421534
2828 3.70678 0.919005 0.9593 -0.501125
2829 3.68647 0.885593 1.05015 -0.584114
2830 3.66955 0.847744 1.13342 -0.669358
2831 3.65568 0.807404 1.20461 -0.754025
2832 3.64423 0.766591 1.26038 -0.834178
2833 3.63429 0.727257 1.29957 -0.905614
2834 3.6248 0.69115 1.32342 -0.964757
2835 3.61457 0.659698 1.33513 -1.00913
2836 3.60241 0.633922 1.33884 -1.03744
2837 3.58723 0.614371 1.33823 -1.04924
2838 3.56813 0.601103 1.33521 -1.04431
2839 3.54451 0.593692 1.32915 -1.02262
2840 3.51611 0.591281 1.31681 -0.984116
2841 3.48307 0.592658 1.29304 -0.928736
2842 3.44592 0.596352 1.2523 -0.85695
2843 3.40559 0.600758 1.19041 -0.770429
2844 3.36334 0.604254 1.10619 -0.672497
2845 3.3207 0.605324 1.00207 -0.568296
2846 3.27933 0.602667 0.883947 -0.464173
2847 3.24093 0.595278 0.75995 -0.366793
2848 3.20712 0.58252 0.638835 -0.281925
2849 3.17929 0.564146 0.528519 -0.213509
2850 3.15853 0.540302 0.435091 -0.163125
2851 3.14549 0.5115 0.362311 -0.129901
2852 3.14036 0.478552 0.311493 -0.110758
2853 3.14283 0.442499 0.281532 -0.10084
2854 3.15209 0.404509 0.269049 -0.0941863
2855 3.16689 0.365782 0.268847 -0.0846972
2856 3.18561 0.327452 0.27481 -0.0673012
2857 3.20637 0.290494 0.281181 -0.0390697
2858 3.22716 0.255656 0.283877 9.93718e-05
2859 3.24598 0.223412 0.281278 0.0475315
2860 3.26098 0.193936 0.274204 0.0985518
2861 3.27061 0.16711 0.265076 0.14768
2862 3.2737 0.14255 0.256641 0.189784
2863 3.26958 0.119666 0.250846 0.220591
2864 3.25812 0.0977261 0.248136 0.236885
2865 3.23974 0.0759404 0.247393 0.236698
2866 3.2154 0.0535466 0.246635 0.218974
2867 3.18652 0.029889 0.244078 0.18374
2868 3.15489 0.00448729 0.239256 0.132487
2869 3.12254 -0.0229123 0.233769 0.0683816
2870 3.09163 -0.052309 0.231391 -0.00378766
2871 3.06426 -0.0834433 0.237414 -0.0781161
2872 3.04233 -0.115819 0.257451 -0.148234
2873 3.02744 -0.148749 0.296171 -0.207968
2874 3.02076 -0.181417 0.356236 -0.251853
2875 3.02294 -0.212958 0.437618 -0.275497
2876 3.03408 -0.242546 0.537319 -0.275882
2877 3.05376 -0.269469 0.649487 -0.251635
2878 3.081 -0.293217 0.765985 -0.203356
2879 3.11441 -0.313532 0.877535 -0.13385
2880 3.15226 -0.33045 0.975299 -0.0480983
2881 3.1926 -0.344317 1.05256 0.0471196
2882 3.23341 -0.355771 1.10607 0.143971
2883 3.27274 -0.365705 1.13659 0.234515
2884 3.30885 -0.375198 1.14853 0.3116
2885 3.3403 -0.385431 1.14865 0.369483
2886 3.36608 -0.397594 1.14436 0.404146
2887 3.38563 -0.412775 1.14194 0.41333
2888 3.3989 -0.431869 1.14512 0.396422
2889 3.40631 -0.455486 1.15437 0.354957
2890 3.40872 -0.483886 1.16695 0.292667
2891 3.40734 -0.516931 1.17768 0.215092
2892 3.40365 -0.554082 1.18028 0.12931
2893 3.39924 -0.594412 1.1687 0.0429926
2894 3.39575 -0.636657 1.1384 -0.0369291
2895 3.39468 -0.6793 1.08719 -0.105608
2896 3.39733 -0.720673 1.01557 -0.161265
2897 3.40472 -0.759072 0.926535 -0.205289
2898 3.41748 -0.792883 0.824961 -0.241534
2899 3.43585 -0.820707 0.716797 -0.27491
2900 3.4597 -0.841471 0.608151 -0.309782
2901 3.4885 -0.854511 0.504397 -0.348684
2902 3.52145 -0.85964 0.40946 -0.391734
2903 3.5575 -0.85717 0.325417 -0.436877
2904 3.59549 -0.847909 0.252483 -0.480859
2905 3.63422 -0.833109 0.189486 -0.52052
2906 3.67255 -0.814389 0.134667 -0.5539
2907 3.70951 -0.79363 0.0864865 -0.580735
2908 3.74434 -0.772841 0.0441138 -0.602208
2909 3.77659 -0.754021 0.00740438 -0.620167
2910 3.80606 -0.739018 -0.0234955 -0.636288
2911 3.83289 -0.729392 -0.0486992 -0.65148
2912 3.85745 -0.726302 -0.0689962 -0.665652
2913 3.88033 -0.730421 -0.0859474 -0.677655
2914 3.90227 -0.741881 -0.101717 -0.685418
2915 3.92406 -0.760258 -0.118659 -0.686352
2916 3.94645 -0.784598 -0.138558 -0.677662
2917 3.97011 -0.81348 -0.161906 -0.656877
2918 3.99551 -0.845112 -0.187516 -0.622355
2919 4.02291 -0.877456 -0.21267 -0.573452
2920 4.05231 -0.908367 -0.234015 -0.510416
2921 4.08344 -0.935743 -0.248762 -0.433947
2922 4.11582 -0.95767 -0.25591 -0.344927
2923 4.14875 -0.972557 -0.25674 -0.244349
2924 4.18142 -0.979239 -0.254495 -0.133598
2925 4.21296 -0.977061 -0.253311 -0.0149266
2926 4.24255 -0.965915 -0.256783 0.108114
2927 4.26947 -0.946245 -0.266655 0.230492
2928 4.29322 -0.919005 -0.282056 0.345973
2929 4.31353 -0.885593 -0.29958 0.447977
2930 4.33045 -0.847744 -0.314241 0.530838
2931 4.34432 -0.807404 -0.321052 0.591095
2932 4.35577 -0.766591 -0.316691 0.628449
2933 4.36571 -0.727257 -0.300651 0.645974
2934 4.3752 -0.69115 -0.275477 0.649605
2935 4.38543 -0.659698 -0.246098 0.647013
2936 4.39759 -0.633922 -0.218571 0.646205
2937 4.41277 -0.614371 -0.198752 0.654187
2938 4.43187 -0.601103 -0.191463 0.675958
2939 4.45549 -0.593692 -0.199874 0.713622
2940 4.48389 -0.591281 -0.225193 0.766203
2941 4.51693 -0.592658 -0.266913 0.829951
2942 4.55408 -0.596352 -0.322902 0.898738
2943 4.59441 -0.600758 -0.389659 0.964907
2944 4.63666 -0.604254 -0.462777 1.0204
2945 4.6793 -0.605324 -0.537535 1.05805
2946 4.72067 -0.602667 -0.609389 1.07268
2947 4.75907 -0.595278 -0.674175 1.0618
2948 4.79288 -0.58252 -0.728044 1.02561
2949 4.82071 -0.564146 -0.767285 0.966461
2950 4.84147 -0.540302 -0.788274 0.888139
2951 4.85451 -0.5115 -0.787664 0.795118
2952 4.85964 -0.478552 -0.762798 0.692084
2953 4.85717 -0.442499 -0.712357 0.583738
2954 4.84791 -0.404509 -0.637033 0.474693
2955 4.83311 -0.365782 -0.540016 0.369367
2956 4.81439 -0.327452 -0.427103 0.271796
2957 4.79363 -0.290494 -0.306243 0.185345
2958 4.77284 -0.255656 -0.186622 0.112367
2959 4.75402 -0.223412 -0.0774219 0.0539384
2960 4.73902 -0.193936 0.0133185 0.00977704
2961 4.72939 -0.16711 0.0795704 -0.0216738
2962 4.7263 -0.14255 0.117808 -0.0430558
2963 4.73042 -0.119666 0.127043 -0.0579116
2964 4.74188 -0.0977261 0.109268 -0.0706387
2965 4.76026 -0.0759404 0.0694787 -0.0862255
2966 4.7846 -0.0535466 0.0149047 -0.109525
2967 4.81348 -0.029889 -0.0456615 -0.14422
2968 4.84511 -0.00448729 -0.103135 -0.191623
2969 4.87746 0.0229123 -0.149732 -0.249877
2970 4.90837 0.052309 -0.180462 -0.313972
2971 4.93574 0.0834433 -0.194072 -0.37667
2972 4.95767 0.115819 -0.193005 -0.430026
2973 4.97256 0.148749 -0.182419 -0.466775
2974 4.97924 0.181417 -0.16864 -0.481294
2975 4.97706 0.212958 -0.157488 -0.469987
2976 4.96592 0.242546 -0.152962 -0.431292
2977 4.94624 0.269469 -0.156556 -0.365625
2978 4.919 0.293217 -0.167281 -0.275478
2979 4.88559 0.313532 -0.182325 -0.165526
2980 4.84774 0.33045 -0.198199 -0.0424584
2981 4.8074 0.344317 -0.211973 0.0856769
2982 4.76659 0.355771 -0.222291 0.21063
2983 4.72726 0.365705 -0.229669 0.325274
2984 4.69115 0.375198 -0.236227 0.424666
2985 4.6597 0.385431 -0.244918 0.506442
2986 4.63392 0.397594 -0.258677 0.570525
2987 4.61437 0.412775 -0.279767 0.618386
2988 4.6011 0.431869 -0.309345 0.652069
2989 4.59369 0.455486 -0.347056 0.673671
2990 4.59128 0.483886 -0.391231 0.685322
2991 4.59266 0.516931 -0.43921 0.688987
2992 4.59635 0.554082 -0.48774 0.686722
2993 4.60076 0.594412 -0.533632 0.680904
2994 4.60425 0.636657 -0.574327 0.674257
2995 4.60532 0.6793 -0.608212 0.669587
2996 4.60267 0.720673 -0.63456 0.669406
2997 4.59528 0.759072 -0.653169 0.67541
2998 4.58252 0.792883 -0.663984 0.688232
2999 4.56415 0.820707 -0.666823 0.707375
3000 1 0 2.77723 -0.339605
3001 0.995411 0.031282 2.9246 -0.26285
3002 0.981925 0.0617775 3.06428 -0.208975
3003 0.960367 0.0907814 3.18427 -0.176721
3004 0.932048 0.117745 3.27251 -0.163427
3005 0.89867 0.142335 3.31903 -0.164574
3006 0.862208 0.164475 3.31808 -0.173857
3007 0.824771 0.184358 3.26959 -0.183816
3008 0.788455 0.202441 3.17927 -0.186892
3009 0.755197 0.219405 3.05711 -0.176465
3010 0.726646 0.236102 2.91483 -0.147455
3011 0.704052 0.253474 2.76296 -0.096439
3012 0.688182 0.272471 2.60819 -0.0214117
3013 0.679284 0.293953 2.45204 0.078142
3014 0.677073 0.318606 2.29144 0.200191
3015 0.680766 0.346867 2.1189 0.340237
3016 0.689148 0.378862 1.92483 0.491209
3017 0.700669 0.414374 1.70017 0.643677
3018 0.713562 0.45284 1.43855 0.787374
3019 0.725974 0.493372 1.1377 0.913195
3020 0.736102 0.534809 0.80002 1.01513
3021 0.742316 0.575799 0.432131 1.0915
3022 0.743274 0.61489 0.0435288 1.14508
3023 0.738009 0.650642 -0.35519 1.18209
3024 0.725981 0.681742 -0.753957 1.21045
3025 0.707107 0.707107 -1.14426 1.23781
3026 0.681742 0.725981 -1.51932 1.2698
3027 0.650642 0.738009 -1.87373 1.30918
3028 0.61489 0.743274 -2.20273 1.35557
3029 0.575799 0.742316 -2.50199 1.40613
3030 0.534809 0.736102 -2.76755 1.45669
3031 0.493372 0.725974 -2.99616 1.50299
3032 0.45284 0.713562 -3.18553 1.54161
3033 0.414374 0.700669 -3.33449 1.57024
3034 0.378862 0.689148 -3.44277 1.58737
3035 0.346867 0.680766 -3.51063 1.59156
3036 0.318606 0.677073 -3.53839 1.58093
3037 0.293953 0.679284 -3.5258 1.55274
3038 0.272471 0.688182 -3.47124 1.50341
3039 0.253474 0.704052 -3.37246 1.42945
3040 0.236102 0.726646 -3.22663 1.32796
3041 0.219405 0.755197 -3.0304 1.19717
3042 0.202441 0.788455 -2.78147 1.0375
3043 0.184358 0.824771 -2.47979 0.852156
3044 0.164475 0.862208 -2.12857 0.647003
3045 0.142335 0.89867 -1.73476 0.429758
3046 0.117745 0.932048 -1.30878 0.208629
3047 0.0907814 0.960367 -0.863296 -0.00916582
3048 0.0617775 0.981925 -0.411409 -0.218476
3049 0.031282 0.995411 0.0352213 -0.416606
3050 -1.27104e-15 1 0.467586 -0.603066
3051 -0.031282 0.995411 0.879723 -0.77879
3052 -0.0617775 0.981925 1.26782 -0.945421
3053 -0.0907814 0.960367 1.62941 -1.10418
3054 -0.117745 0.932048 1.96234 -1.25552
3055 -0.142335 0.89867 2.26461 -1.39875
3056 -0.164475 0.862208 2.53461 -1.53226
3057 -0.184358 0.824771 2.77157 -1.65397
3058 -0.202441 0.788455 2.97593 -1.76204
3059 -0.219405 0.755197 3.14925 -1.85548
3060 -0.236102 0.726646 3.29387 -1.9343
3061 -0.253474 0.704052 3.4123 -1.9993
3062 -0.272471 0.688182 3.5062 -2.05118
3063 -0.293953 0.679284 3.57479 -2.0891
3064 -0.318606 0.677073 3.61386 -2.10973
3065 -0.346867 0.680766 3.61614 -2.10725
3066 -0.378862 0.689148 3.57164 -2.07392
3067 -0.414374 0.700669 3.47002 -2.00218
3068 -0.45284 0.713562 3.30387 -1.88752
3069 -0.493372 0.725974 3.07151 -1.73089
3070 -0.534809 0.736102 2.77862 -1.53977
3071 -0.575799 0.742316 2.43793 -1.32743
3072 -0.61489 0.743274 2.06709 -1.11062
3073 -0.650642 0.738009 1.68541 -0.906536
3074 -0.681742 0.725981 1.31074 -0.730016
3075 -0.707107 0.707107 0.957416 -0.591704
3076 -0.725981 0.681742 0.635549 -0.497291
3077 -0.738009 0.650642 0.351453 -0.447724
3078 -0.743274 0.61489 0.108461 -0.439697
3079 -0.742316 0.575799 -0.0925892 -0.466304
3080 -0.736102 0.534809 -0.253271 -0.517863
3081 -0.725974 0.493372 -0.377669 -0.583049
3082 -0.713562 0.45284 -0.472325 -0.650385
3083 -0.700669 0.414374 -0.545852 -0.70985
3084 -0.689148 0.378862 -0.608286 -0.754077
3085 -0.680766 0.346867 -0.670353 -0.778707
3086 -0.677073 0.318606 -0.742652 -0.781851
3087 -0.679284 0.293953 -0.834762 -0.762944
3088 -0.688182 0.272471 -0.954065 -0.721606
3089 -0.704052 0.253474 -1.10365 -0.657554
3090 -0.726646 0.236102 -1.28173 -0.570677
3091 -0.755197 0.219405 -1.48111 -0.461785
3092 -0.788455 0.202441 -1.68914 -0.333972
3093 -0.824771 0.184358 -1.88945 -0.193347
3094 -0.862208 0.164475 -2.06489 -0.0488696
3095 -0.89867 0.142335 -2.20111 0.0888107
3096 -0.932048 0.117745 -2.28966 0.209108
3097 -0.960367 0.0907814 -2.32947 0.303114
3098 -0.981925 0.0617775 -2.32628 0.364465
3099 -0.995411 0.031282 -2.29034 0.389356
3100 -1 4.56336e-15 -2.23334 0.376179
3101 -0.995411 -0.031282 -2.16557 0.325167
3102 -0.981925 -0.0617775 -2.09381 0.238806
3103 -0.960367 -0.0907814 -2.0209 0.122311
3104 -0.932048 -0.117745 -1.94623 -0.0156721
3105 -0.89867 -0.142335 -1.86753 -0.163496
3106 -0.862208 -0.164475 -1.7829 -0.307981
3107 -0.824771 -0.184358 -1.69236 -0.43695
3108 -0.788455 -0.202441 -1.5983 -0.541939
3109 -0.755197 -0.219405 -1.50454 -0.620038
3110 -0.726646 -0.236102 -1.41475 -0.674055
3111 -0.704052 -0.253474 -1.33093 -0.711003
3112 -0.688182 -0.272471 -1.25236 -0.739628
3113 -0.679284 -0.293953 -1.17549 -0.767952
3114 -0.677073 -0.318606 -1.09468 -0.8017
3115 -0.680766 -0.346867 -1.00282 -0.843687
3116 -0.689148 -0.378862 -0.893023 -0.894193
3117 -0.700669 -0.414374 -0.760471 -0.951792
3118 -0.713562 -0.45284 -0.603943 -1.01443
3119 -0.725974 -0.493372 -0.426376 -1.08046
3120 -0.736102 -0.534809 -0.234077 -1.14943
3121 -0.742316 -0.575799 -0.0347322 -1.22232
3122 -0.743274 -0.61489 0.165091 -1.30112
3123 -0.738009 -0.650642 0.361882 -1.38794
3124 -0.725981 -0.681742 0.555728 -1.48385
3125 -0.707107 -0.707107 0.749234 -1.58782
3126 -0.681742 -0.725981 0.945286 -1.69592
3127 -0.650642 -0.738009 1.14452 -1.80109
3128 -0.61489 -0.743274 1.34364 -1.89368
3129 -0.575799 -0.742316 1.53539 -1.96314
3130 -0.534809 -0.736102 1.71011 -2.00035
3131 -0.493372 -0.725974 1.85848 -2.0003
3132 -0.45284 -0.713562 1.97412 -1.96382
3133 -0.414374 -0.700669 2.05521 -1.89783
3134 -0.378862 -0.689148 2.10454 -1.81385
3135 -0.346867 -0.680766 2.12827 -1.72538
3136 -0.318606 -0.677073 2.13388 -1.64492
3137 -0.293953 -0.679284 2.12807 -1.58132
3138 -0.272471 -0.688182 2.1152 -1.53831
3139 -0.253474 -0.704052 2.09666 -1.51386
3140 -0.236102 -0.726646 2.07099 -1.5006
3141 -0.219405 -0.755197 2.03447 -1.48767
3142 -0.202441 -0.788455 1.98246 -1.46298
3143 -0.184358 -0.824771 1.91057 -1.41551
3144 -0.164475 -0.862208 1.81557 -1.33718
3145 -0.142335 -0.89867 1.69575 -1.22385
3146 -0.117745 -0.932048 1.55071 -1.07534
3147 -0.0907814 -0.960367 1.38056 -0.894636
3148 -0.0617775 -0.981925 1.18523 -0.686627
3149 -0.031282 -0.995411 0.96415 -0.457032
3150 -1.35064e-14 -1 0.716808 -0.211902
3151 0.031282 -0.995411 0.443941 0.0422981
3152 0.0617775 -0.981925 0.149049 0.298168
3153 0.0907814 -0.960367 -0.160503 0.546916
3154 0.117745 -0.932048 -0.473451 0.778705
3155 0.142335 -0.89867 -0.775964 0.983634
3156 0.164475 -0.862208 -1.05405 1.15335
3157 0.184358 -0.824771 -1.29637 1.28271
3158 0.202441 -0.788455 -1.49643 1.37092
3159 0.219405 -0.755197 -1.65348 1.42167
3160 0.236102 -0.726646 -1.77185 1.44224
3161 0.253474 -0.704052 -1.85925 1.44197
3162 0.272471 -0.688182 -1.92468 1.43044
3163 0.293953 -0.679284 -1.97652 1.41612
3164 0.318606 -0.677073 -2.02155 1.40601
3165 0.346867 -0.680766 -2.06461 1.40481
3166 0.378862 -0.689148 -2.10814 1.41454
3167 0.414374 -0.700669 -2.15206 1.43407
3168 0.45284 -0.713562 -2.19384 1.45879
3169 0.493372 -0.725974 -2.22883 1.48098
3170 0.534809 -0.736102 -2.25107 1.49123
3171 0.575799 -0.742316 -2.25428 1.48031
3172 0.61489 -0.743274 -2.23241 1.44088
3173 0.650642 -0.738009 -2.17989 1.36814
3174 0.681742 -0.725981 -2.09125 1.25966
3175 0.707107 -0.707107 -1.96111 1.11448
3176 0.725981 -0.681742 -1.78446 0.932493
3177 0.738009 -0.650642 -1.55799 0.714259
3178 0.743274 -0.61489 -1.28202 0.461704
3179 0.742316 -0.575799 -0.962332 0.179151
3180 0.736102 -0.534809 -0.610955 -0.125783
3181 0.725974 -0.493372 -0.24515 -0.441929
3182 0.713562 -0.45284 0.115358 -0.755308
3183 0.700669 -0.414374 0.452191 -1.05078
3184 0.689148 -0.378862 0.751777 -1.31406
3185 0.680766 -0.346867 1.00728 -1.53353
3186 0.677073 -0.318606 1.21857 -1.7012
3187 0.679284 -0.293953 1.39065 -1.81286
3188 0.688182 -0.272471 1.531 -1.86702
3189 0.704052 -0.253474 1.64738 -1.86503
3190 0.726646 -0.236102 1.74729 -1.81111
3191 0.755197 -0.219405 1.83672 -1.71142
3192 0.788455 -0.202441 1.92014 -1.5743
3193 0.824771 -0.184358 2.0012 -1.41014
3194 0.862208 -0.164475 2.08336 -1.23054
3195 0.89867 -0.142335 2.17041 -1.04708
3196 0.932048 -0.117745 2.2663 -0.869874
3197 0.960367 -0.0907814 2.37442 -0.706597
3198 0.981925 -0.0617775 2.49662 -0.562234
3199 0.995411 -0.031282 2.63218 -0.439495
