# num, x, y, Re(cal), Re(ana), Im(cal), Im(ana)
2004 -7.1799898141071783e-01 -1.2605850160139351e+01 1.4431535297962454e+00 1.2713144259441291e+00 -9.9526523115851295e-01 -1.4884870157209854e-01
2005 -6.7661479060700902e-01 -1.2608324818320122e+01 1.8799136001751398e+00 1.2704880978254005e+00 -1.2657504383465943e+00 -1.4593264541375467e-01
2006 -6.3397619968678576e-01 -1.2607065497990115e+01 2.2853166454057368e+00 1.2694509872126445e+00 -1.5253105722125466e+00 -1.4295773967351660e-01
2007 -5.9174702476678565e-01 -1.2603382409542318e+01 2.6419891230083068e+00 1.2682375078725550e+00 -1.7568128262782772e+00 -1.4003441584425655e-01
2008 -5.5143775791388006e-01 -1.2598798185478230e+01 2.9376356548839899e+00 1.2669048212123979e+00 -1.9479986416150323e+00 -1.3726084961777812e-01
2009 -5.1430334440885761e-01 -1.2594939609185127e+01 3.1668101267750548e+00 1.2655242013690629e+00 -2.0932978802469275e+00 -1.3471667285452263e-01
2010 -4.8126399545872345e-01 -1.2593417236105777e+01 3.3308043151434625e+00 1.2641696513329386e+00 -2.1936167607032879e+00 -1.3245831304420891e-01
2011 -4.5285441110705255e-01 -1.2595701973918109e+01 3.4358566566163091e+00 1.2629061602026903e+00 -2.2543773627688335e+00 -1.3051623517550520e-01
2012 -4.2920444603375268e-01 -1.2603008140686541e+01 3.4904922233584443e+00 1.2617799614519825e+00 -2.2827484156725513e+00 -1.2889421833743819e-01
2013 -4.1005171611962038e-01 -1.2616192230019767e+01 3.5030063001815819e+00 1.2608125431668402e+00 -2.2851682364364123e+00 -1.2757066195931088e-01
2014 -3.9478411919496526e-01 -1.2635675592279981e+01 3.4798649785778988e+00 1.2599991583706527e+00 -2.2659517848187929e+00 -1.2650178547379151e-01
2015 -3.8250792918695298e-01 -1.2661397560882577e+01 3.4252609374207088e+00 1.2593114911207497e+00 -2.2272086475448734e+00 -1.2562645409531861e-01
2016 -3.7213519974692472e-01 -1.2692803335555485e+01 3.3415323011418359e+00 1.2587032762232124e+00 -2.1697505384582461e+00 -1.2487222990232645e-01
2017 -3.6248282890769468e-01 -1.2728868346501741e+01 3.2299335661797137e+00 1.2581172759229686e+00 -2.0943734701056860e+00 -1.2416212296832348e-01
2018 -3.5237489316799081e-01 -1.2768158061944469e+01 3.0913961495148312e+00 1.2574921380413366e+00 -2.0029307128775398e+00 -1.2342142808201353e-01
2019 -3.4073980783217178e-01 -1.2808919479291839e+01 2.9271557553348879e+00 1.2567681645351843e+00 -1.8988214115662814e+00 -1.2258400897436117e-01
2020 -3.2669450452007026e-01 -1.2849198068867777e+01 2.7391587047609551e+00 1.2558916595940173e+00 -1.7867342012017273e+00 -1.2159745265333992e-01
2021 -3.0960907539630328e-01 -1.2886971912903647e+01 2.5300568696953669e+00 1.2548180492367136e+00 -1.6717030260295529e+00 -1.2042665743389271e-01
2022 -2.8914710593349141e-01 -1.2920293362424831e+01 2.3026666998654499e+00 1.2535142092761522e+00 -1.5577980958690469e+00 -1.1905561298820537e-01
2023 -2.6527905252956419e-01 -1.2947427836188886e+01 2.0590800438759045e+00 1.2519603805130559e+00 -1.4469716681905818e+00 -1.1748734061437772e-01
2024 -2.3826833871817477e-01 -1.2966979469291013e+01 1.7999154771951400e+00 1.2501517811593861e+00 -1.3385285346548088e+00 -1.1574215026588135e-01
2025 -2.0863215149201289e-01 -1.2977994184729036e+01 1.5242189232363383e+00 1.2480996977958685e+00 -1.2293996502965934e+00 -1.1385451325116622e-01
2026 -1.7708102732797665e-01 -1.2980032348969317e+01 1.2302332812003167e+00 1.2458315936528088e+00 -1.1150651124972619e+00 -1.1186893680012444e-01
2027 -1.4444305368697105e-01 -1.2973205366167964e+01 9.1683477616831976e-01 1.2433897127251119e+00 -9.9079519357755097e-01 -1.0983526231851663e-01
2028 -1.1157973568788486e-01 -1.2958173201658623e+01 5.8509885798246952e-01 1.2408278084415774e+00 -8.5289047393349060e-01 -1.0780380372859259e-01
2029 -7.9301192023060990e-02 -1.2936102705258044e+01 2.3936233292424663e-01 1.2382059509689098e+00 -6.9970022190797543e-01 -1.0582070883947423e-01
2030 -4.8288302491099562e-02 -1.2908589510887564e+01 -1.1266822385609565e-01 1.2355837855664935e+00 -5.3226722530433324e-01 -1.0392387752179912e-01
2031 -1.9028739656203757e-02 -1.2877549000162603e+01 -4.6083071603258313e-01 1.2330130186725472e+00 -3.5446556444503302e-01 -1.0213971536418123e-01
2032 8.2274594764939202e-03 -1.2845084127395610e+01 -7.9411827281819647e-01 1.2305301907602080e+00 -1.7253570434987767e-01 -1.0048094622056469e-01
2033 3.3488879490646502e-02 -1.2813339635537067e+01 -1.1024469538889141e+00 1.2281508720346852e+00 5.9511900539808539e-03 -9.8945651856747668e-02
2034 5.7018449632854726e-02 -1.2784353214469702e+01 -1.3780844423354870e+00 1.2258662535791798e+00 1.7347388842726408e-01 -9.7517645821465354e-02
2035 7.9304316993577886e-02 -1.2759914386453168e+01 -1.6164484218975739e+00 1.2236427317112322e+00 3.2391502168066461e-01 -9.6168211229441442e-02
2036 1.0100848033966982e-01 -1.2741441330307744e+01 -1.8161969518696031e+00 1.2214245895183933e+00 4.5352331176468003e-01 -9.4859128386026129e-02
2037 1.2289777108426242e-01 -1.2729884519696027e+01 -1.9786961140952062e+00 1.2191393979608891e+00 5.6127597883466385e-01 -9.3546786150331823e-02
2038 1.4576335525607337e-01 -1.2725664053466803e+01 -2.1070816878328342e+00 1.2167054143514775e+00 6.4863952939513225e-01 -9.2187023301778734e-02
2039 1.7033599414843051e-01 -1.2728645049723466e+01 -2.2052151392818842e+00 1.2140401177841214e+00 7.1887875353327413e-01 -9.0740211491366365e-02
2040 1.9720474977459437e-01 -1.2738152650946031e+01 -2.2768153762756045e+00 1.2110690743600458e+00 7.7613295330542931e-01 -8.9176007146037795e-02
2041 2.2674661334068102e-01 -1.2753025259859204e+01 -2.3249309960501967e+00 1.2077344808266843e+00 8.2450310767443113e-01 -8.7477198989665828e-02
2042 2.5907368401929387e-01 -1.2771701816787921e+01 -2.3517822870708920e+00 1.2040028771720888e+00 8.6739360630308171e-01 -8.5642175079060440e-02
2043 2.9400309814507880e-01 -1.2792336451103022e+01 -2.3589082698011490e+00 1.1998715632153225e+00 9.0728443916560708e-01 -8.3685716475519520e-02
2044 3.3105302050282098e-01 -1.2812931877979480e+01 -2.3474850619225789e+00 1.1953731913622454e+00 9.4594047620028621e-01 -8.1638057950922452e-02
2045 3.6946581354440466e-01 -1.2831481612589446e+01 -2.3186201408406357e+00 1.1905779023903647e+00 9.8486639607488125e-01 -7.9542390691099002e-02
2046 4.0825717760654839e-01 -1.2846110531065795e+01 -2.2734369368791190e+00 1.1855923277238267e+00 1.0257273963139566e+00 -7.7451170757782933e-02
2047 4.4628779788552975e-01 -1.2855203556617603e+01 -2.2129034125347435e+00 1.1805548937184129e+00 1.0705248951344744e+00 -7.5421707049316167e-02
2048 4.8235203070366200e-01 -1.2857513264604457e+01 -2.1375469145155521e+00 1.1756271742283644e+00 1.1214473246033860e+00 -7.3511521256798343e-02
2049 5.1527658195416925e-01 -1.2852238898053518e+01 -2.0472876112021750e+00 1.1709815255471607e+00 1.1804030435273998e+00 -7.1773908741340320e-02
2050 5.4402111088936977e-01 -1.2839071529076453e+01 -1.9415636611117795e+00 1.1667858257335368e+00 1.2482922315185867e+00 -7.0254009601269263e-02
2051 5.6777232449529169e-01 -1.2818202714981478e+01 -1.8197793164975251e+00 1.1631867186699785e+00 1.3241590799778566e+00 -6.8985560264730406e-02
2052 5.8602345114715504e-01 -1.2790296776661854e+01 -1.6819641635742368e+00 1.1602932135637367e+00 1.4044976000732230e+00 -6.7988376817184101e-02
2053 5.9863198069613133e-01 -1.2756429556191943e+01 -1.5294258927940885e+00 1.1581627053783665e+00 1.4830786847801791e+00 -6.7266554361022482e-02
2054 6.0585016013935178e-01 -1.2717998981410718e+01 -1.3651303277888593e+00 1.1567913803214012e+00 1.5516065292653738e+00 -6.6807368997743796e-02
2055 6.0832481832012153e-01 -1.2676614790607008e+01 -1.1935821463307024e+00 1.1561105174297399e+00 1.6012484497575707e+00 -6.6580935103398589e-02
2056 6.0706549799011567e-01 -1.2633976199686785e+01 -1.0201250178244954e+00 1.1559894234075034e+00 1.6246887284817781e+00 -6.6540769893690080e-02
2057 6.0338240954231825e-01 -1.2591747024766786e+01 -8.4978913124461097e-01 1.1562447590952758e+00 1.6180278476585175e+00 -6.6625498856743862e-02
2058 5.9879818547823038e-01 -1.2551437757913879e+01 -6.8599664499555646e-01 1.1566550326842098e+00 1.5818002117810359e+00 -6.6761942050014594e-02
2059 5.9493960918512789e-01 -1.2514303344408859e+01 -5.2951605057526963e-01 1.1569782948454732e+00 1.5207009876831135e+00 -6.6869710242515618e-02
2060 5.9341723610577635e-01 -1.2481263995458724e+01 -3.7801225375878095e-01 1.1569707917764349e+00 1.4421505349047694e+00 -6.6867206265310675e-02
2061 5.9570197391810964e-01 -1.2452854411107053e+01 -2.2638315663334463e-01 1.1564046050012622e+00 1.3542884916980102e+00 -6.6678614087176832e-02
2062 6.0300814068654041e-01 -1.2429204446033753e+01 -6.7845455194870508e-02 1.1550830300610582e+00 1.2641428393292697e+00 -6.6241150112919270e-02
2063 6.1619223001976697e-01 -1.2410051716119620e+01 1.0448894972514944e-01 1.1528533365451206e+00 1.1765221141091138e+00 -6.5511645621052675e-02
2064 6.3567559227997983e-01 -1.2394784119194965e+01 2.9593413760048665e-01 1.1496172463563719e+00 1.0937734135563928e+00 -6.4471501896266034e-02
2065 6.6139756088257684e-01 -1.2382507929186954e+01 5.0884887003200741e-01 1.1453396783406238e+00 1.0161631084302150e+00 -6.3129236988156284e-02
2066 6.9280333555548468e-01 -1.2372135199746925e+01 7.4188448799811169e-01 1.1400559554468541e+00 9.4246655772811228e-01 -6.1520194410489067e-02
2067 7.2886834650174182e-01 -1.2362482828907694e+01 9.9007736021207626e-01 1.1338769230779611e+00 8.7045926897487358e-01 -5.9703433394085730e-02
2068 7.6815806194447001e-01 -1.2352374893167990e+01 1.2458187896107469e+00 1.1269906288222675e+00 7.9726851267310028e-01 -5.7756269280719787e-02
2069 8.0891947929183983e-01 -1.2340739807832172e+01 1.5004775493786178e+00 1.1196587420298998e+00 7.1972906156534011e-01 -5.5767285445127941e-02
2070 8.4919806886777638e-01 -1.2326694504520070e+01 1.7462056445219307e+00 1.1122060100975411e+00 6.3482051776412840e-01 -5.3828821534020993e-02
2071 8.8697191290364608e-01 -1.2309609075396303e+01 1.9773816987616670e+00 1.1050018165400610e+00 5.4005039133197608e-01 -5.2029920858538206e-02
2072 9.2029336242483029e-01 -1.2289147105933491e+01 2.1913055438181925e+00 1.0984341750099238e+00 4.3356214172416457e-01 -5.0450502288604288e-02
2073 9.4742783618888660e-01 -1.2265279052529564e+01 2.3880485766225719e+00 1.0928779716168928e+00 3.1390646903448044e-01 -4.9157164848293286e-02
2074 9.6697946929101253e-01 -1.2238268338718175e+01 2.5696204037431385e+00 1.0886606180348093e+00 1.7965531319791270e-01 -4.8200627970400860e-02
2075 9.7799418472903699e-01 -1.2208632151492013e+01 2.7387487320313455e+00 1.0860292041448540e+00 2.9144328414139931e-02 -4.7614463480601360e-02
2076 9.8003234896931601e-01 -1.2177081027327977e+01 2.8976040217932808e+00 1.0851235374799701e+00 -1.3944556550768653e-01 -4.7414581027803826e-02
2077 9.7320536616796449e-01 -1.2144443053686970e+01 3.0467822865461596e+00 1.0859590300738078e+00 -3.2761066964201302e-01 -4.7598942086998164e-02
2078 9.5817320165862263e-01 -1.2111579735687885e+01 3.1848112287950494e+00 1.0884222492917264e+00 -5.3573056923782592e-01 -4.8147195836671382e-02
2079 9.3610270525804373e-01 -1.2079301192023062e+01 3.3083482194841070e+00 1.0922802070105924e+00 -7.6214410569655178e-01 -4.9020285882781130e-02
2080 9.0858951088756434e-01 -1.2048288302491100e+01 3.4130565308695657e+00 1.0972023698381557e+00 -1.0023733509892860e+00 -5.0160450127395506e-02
2081 8.7754900016260240e-01 -1.2019028739656203e+01 3.4948830910955881e+00 1.1027923161407418e+00 -1.2488118475218315e+00 -5.1492286185668187e-02
2082 8.4508412739561034e-01 -1.1991772540523506e+01 3.5512268925932400e+00 1.1086244157191081e+00 -1.4911003346332841e+00 -5.2925566802971037e-02
2083 8.1333963553706679e-01 -1.1966511120509354e+01 3.5814695686635885e+00 1.1142803003547548e+00 -1.7171762386475486e+00 -5.4360222970577160e-02
2084 7.8435321446970185e-01 -1.1942981550367145e+01 3.5866247398752646e+00 1.1193804525767641e+00 -1.9147148340062294e+00 -5.5693426569469934e-02
2085 7.5991438645316833e-01 -1.1920695683006421e+01 3.5682692712876301e+00 1.1236078406617640e+00 -2.0725336352707555e+00 -5.6828145281772907e-02
2086 7.4144133030774484e-01 -1.1898991519660330e+01 3.5271417711482704e+00 1.1267226862375188e+00 -2.1815756593825109e+00 -5.7682087963743259e-02
2087 7.2988451969602663e-01 -1.1877102228915739e+01 3.4617736517991906e+00 1.1285694808517435e+00 -2.2352973582878981e+00 -5.8195748650064077e-02
2088 7.2566405346680285e-01 -1.1854236644743926e+01 3.3674909198170946e+00 1.1290786420315688e+00 -2.2295886087601544e+00 -5.8338344596620677e-02
2089 7.2864504972346689e-01 -1.1829664005851569e+01 3.2362110978272760e+00 1.1282653878541600e+00 -2.1625963578302310e+00 -5.8110787169863648e-02
2090 7.3815265094603078e-01 -1.1802795250225406e+01 3.0574582448427767e+00 1.1262275847068410e+00 -2.0348280404083625e+00 -5.7545320788256020e-02
2091 7.5302525985920277e-01 -1.1773253386659318e+01 2.8207050230034016e+00 1.1231428992579300e+00 -1.8496346449252272e+00 -5.6701994590478838e-02
2092 7.7170181678792149e-01 -1.1740926315980706e+01 2.5185871572007681e+00 1.1192641390307572e+00 -1.6137977417195120e+00 -5.5662591217650666e-02
2093 7.9233645110302187e-01 -1.1705996901854920e+01 2.1500230248857224e+00 1.1149107311828135e+00 -1.3377273858508596e+00 -5.4522954432200531e-02
2094 8.1293187797948074e-01 -1.1668946979497179e+01 1.7221039067597961e+00 1.1104542032343081e+00 -1.0348589601745948e+00 -5.3384789397878850e-02
2095 8.3148161258944642e-01 -1.1630534186455595e+01 1.2499290122296205e+00 1.1062963584835752e+00 -7.2018347558311380e-01 -5.2347941924261100e-02
2096 8.4611053106579492e-01 -1.1591742822393451e+01 7.5427900261360481e-01 1.1028403855397990e+00 -4.0828805350500724e-01 -5.1503914263935788e-02
2097 8.5520355661760328e-01 -1.1553712202114470e+01 2.5787538046995134e-01 1.1004570146723458e+00 -1.1157164972165770e-01 -5.0931002505808336e-02
2098 8.5751326460445643e-01 -1.1517647969296338e+01 -2.1847152642840170e-01 1.0994495515505320e+00 1.6076050185796709e-01 -5.0691038421908544e-02
2099 8.5223889805351838e-01 -1.1484723418045832e+01 -6.5859161577276426e-01 1.1000227197641301e+00 4.0270407082395981e-01 -5.0827399575597690e-02
2100 8.3907152907645255e-01 -1.1455978889110630e+01 -1.0519632839349158e+00 1.1022603852404977e+00 6.1070704142284071e-01 -5.1363813273161696e-02
2101 8.1820271498147734e-01 -1.1432227675504709e+01 -1.3932082985898491e+00 1.1061162728394796e+00 7.8269678892673622e-01 -5.2303566644670771e-02
2102 7.9029677666185461e-01 -1.1413976548852846e+01 -1.6808195601487070e+00 1.1114198190588804e+00 9.1743465145211622e-01 -5.3629010814223971e-02
2103 7.5642955619194330e-01 -1.1401368019303868e+01 -1.9159350709420377e+00 1.1178966962806141e+00 1.0145425924657008e+00 -5.5301597244337468e-02
2104 7.1799898141071783e-01 -1.1394149839860649e+01 -2.1016352881806992e+00 1.1252008712062778e+00 1.0751942059582511e+00 -5.7262952314937263e-02
2105 6.7661479060700913e-01 -1.1391675181679879e+01 -2.2427428794454589e+00 1.1329529929889026e+00 1.1030726250832750e+00 -5.9437545955290577e-02
2106 6.3397619968678554e-01 -1.1392934502009885e+01 -2.3457309720606108e+00 1.1407790080829645e+00 1.1049476437978900e+00 -6.1737289122908920e-02
2107 5.9174702476678576e-01 -1.1396617590457682e+01 -2.4183087941034893e+00 1.1483434137493960e+00 1.0903183099584541e+00 -6.4067964431448562e-02
2108 5.5143775791388039e-01 -1.1401201814521770e+01 -2.4685587676992800e+00 1.1553732968249431e+00 1.0700493177146200e+00 -6.6336906477628868e-02
2109 5.1430334440885805e-01 -1.1405060390814873e+01 -2.5038934304810616e+00 1.1616716806452976e+00 1.0545198558787812e+00 -6.8460978566194750e-02
2110 4.8126399545872356e-01 -1.1406582763894223e+01 -2.5302261913845201e+00 1.1671209800953228e+00 1.0520421635458470e+00 -7.0373761957625125e-02
2111 4.5285441110705255e-01 -1.1404298026081889e+01 -2.5514910137587976e+00 1.1716789238480001e+00 1.0679928678680368e+00 -7.2031005642614956e-02
2112 4.2920444603375268e-01 -1.1396991859313459e+01 -2.5693038185381529e+00 1.1753698547344580e+00 1.1045459741508998e+00 -7.3413710716298985e-02
2113 4.1005171611962044e-01 -1.1383807769980233e+01 -2.5825268208124301e+00 1.1782739491358423e+00 1.1606111558908807e+00 -7.4528628896780288e-02
2114 3.9478411919496542e-01 -1.1364324407720021e+01 -2.5867992473381753e+00 1.1805159578719100e+00 1.2317451747726536e+00 -7.5406330434779761e-02
2115 3.8250792918695281e-01 -1.1338602439117423e+01 -2.5744121381179386e+00 1.1822540100826382e+00 1.3101743201682394e+00 -7.6097272413157530e-02
2116 3.7213519974692466e-01 -1.1307196664444515e+01 -2.5349593997693018e+00 1.1836682182192395e+00 1.3852909542618457e+00 -7.6666449984885018e-02
2117 3.6248282890769473e-01 -1.1271131653498259e+01 -2.4569687389157466e+00 1.1849484997326132e+00 1.4448947316006997e+00 -7.7187250897581938e-02
2118 3.5237489316799081e-01 -1.1231841938055531e+01 -2.3303349854599902e+00 1.1862812330686940e+00 1.4771111152612837e+00 -7.7735086764457936e-02
2119 3.4073980783217200e-01 -1.1191080520708161e+01 -2.1489899660065217e+00 1.1878349790638085e+00 1.4725519909566624e+00 -7.8381278580609906e-02
2120 3.2669450452007054e-01 -1.1150801931132223e+01 -1.9129780349742727e+00 1.1897462985150278e+00 1.4260790581158267e+00 -7.9187564590830761e-02
2121 3.0960907539630322e-01 -1.1113028087096353e+01 -1.6291320983585911e+00 1.1921074003595418e+00 1.3375895126696542e+00 -8.0201506986416149e-02
2122 2.8914710593349141e-01 -1.1079706637575169e+01 -1.3099895871353102e+00 1.1949576885795448e+00 1.2115756096803270e+00 -8.1453020557051670e-02
2123 2.6527905252956430e-01 -1.1052572163811114e+01 -9.7130658582583673e-01 1.1982810487086570e+00 1.0556927825062588e+00 -8.2952232923702990e-02
2124 2.3826833871817507e-01 -1.1033020530708988e+01 -6.2909424725929874e-01 1.2020098911656731e+00 8.7895222568071418e-01 -8.4688889311095042e-02
2125 2.0863215149201333e-01 -1.1022005815270964e+01 -2.9716623743200954e-01 1.2060357112868387e+00 6.9021688374978152e-01 -8.6633491425400971e-02
2126 1.7708102732797665e-01 -1.1019967651030683e+01 1.4216809344619974e-02 1.2102245750619134e+00 4.9741682120870673e-01 -8.8740263527376462e-02
2127 1.4444305368697105e-01 -1.1026794633832036e+01 2.9856483481128138e-01 1.2144349118013629e+00 3.0749432562448031e-01 -9.0951846732362160e-02
2128 1.1157973568788458e-01 -1.1041826798341377e+01 5.5258012246686872e-01 1.2185346258925700e+00 1.2675684193166784e-01 -9.3205357753330359e-02
2129 7.9301192023060990e-02 -1.1063897294741956e+01 7.7525098089627953e-01 1.2224149385412564e+00 -3.8819479822622897e-02 -9.5439179402775035e-02
2130 4.8288302491099562e-02 -1.1091410489112436e+01 9.6701895513133274e-01 1.2259993656407797e+00 -1.8371463071506239e-01 -9.7599665933153057e-02
2131 1.9028739656203990e-02 -1.1122450999837397e+01 1.1292598198925521e+00 1.2292474541039198e+00 -3.0355632590392284e-01 -9.9646915336603539e-02
2132 -8.2274594764941353e-03 -1.1154915872604391e+01 1.2641291869229550e+00 1.2321539262376746e+00 -3.9620848984834034e-01 -1.0155889957308187e-01
2133 -3.3488879490646647e-02 -1.1186660364462933e+01 1.3746598258799567e+00 1.2347444479294563e+00 -4.6283535657189473e-01 -1.0333351103899235e-01
2134 -5.7018449632854629e-02 -1.1215646785530298e+01 1.4649007455996941e+00 1.2370692945579294e+00 -5.0843769026958763e-01 -1.0498840166865969e-01
